step,step_time
1,4.37188365
2,3.008178044
3,3.00663391
4,3.237496225
5,3.011273385
6,3.011661526
7,3.012257191
8,3.301968674
9,3.15837557
10,3.241454327
11,3.206110463
12,3.218935965
13,3.097128714
14,3.44258692
15,4.133271533
16,3.990008348
17,3.449323388
18,3.141421244
19,3.145639141
20,3.286995057
21,3.148980217
22,3.151926378
23,3.151564417
24,3.293768166
25,3.152758461
26,3.151451397
27,3.153337755
28,3.293301522
29,3.152964211
30,3.152231809
31,3.152232788
32,3.292518589
33,3.149821994
34,3.149934201
35,3.149730476
36,3.291949667
37,3.147241181
38,3.147910438
39,3.146923525
40,3.28877377
41,3.146183992
42,3.146708007
43,3.146653681
44,3.288004068
45,3.145200535
46,3.146120719
47,3.145549331
48,3.289529676
49,3.143848184
50,4.552894485
51,4.407405336
52,3.286534438
53,3.144193573
54,3.145530374
55,3.144506328
56,3.287390138
57,3.144007161
58,3.144346288
59,3.146860452
60,3.290415904
61,3.143953598
62,3.144534413
63,3.144629568
64,3.288043214
65,3.142980661
66,3.144990798
67,3.143941234
68,3.286737092
69,3.143662789
70,3.14340178
71,3.143701641
72,3.28710042
73,3.142740427
74,3.142902
75,3.144318427
76,3.286575412
77,3.145538973
78,3.144035949
79,3.144195588
80,3.287388209
81,3.143170321
82,3.143186532
83,3.143736359
84,3.286069121
85,3.142048245
86,3.142592029
87,3.142979821
88,3.285873912
89,3.142902882
90,3.144062471
91,3.144006264
92,3.285974453
93,3.141894438
94,3.144321085
95,3.14428282
96,8.993975603
97,9.611633931
98,9.336154339
99,9.540528477
100,17.67177813
101,1.956349456
102,1.890349214
103,1.893430209
104,1.895247854
105,1.524427569
106,1.527918639
107,1.52840341
108,1.576655298
109,1.524181923
110,1.527360748
111,1.528889814
112,1.575397619
113,1.524561108
114,1.52876947
115,1.528167082
116,1.576437246
117,1.527571116
118,1.527890195
119,1.53055302
120,1.576562108
121,1.523868204
122,1.527834243
123,1.528778588
124,1.576448967
125,1.523986488
126,1.527432408
127,1.528312194
128,1.575636582
129,1.523188221
130,1.526998136
131,1.528985359
132,1.575736847
133,1.52453445
134,1.529169736
135,1.528352952
136,1.575307615
137,1.525549076
138,1.528230599
139,1.528863658
140,1.575940612
141,1.859568887
142,1.900128398
143,1.528680231
144,1.942749127
145,1.867714031
146,1.528082632
147,1.52931384
148,1.576430683
149,1.524043336
150,2.117472843
151,2.262983993
152,1.576015007
153,1.523358036
154,1.888039874
155,1.527939237
156,1.893595493
157,1.524107563
158,1.527784422
159,1.529188305
160,1.576140651
161,1.524545992
162,1.527399296
163,1.528942146
164,1.923867908
165,1.524063677
166,1.528063112
167,1.527864538
168,1.577924029
169,1.525091792
170,1.528050879
171,1.528485341
172,1.575537301
173,1.523367549
174,1.527980552
175,1.52798447
176,1.57637964
177,1.52419438
178,1.528345471
179,1.52875749
180,1.576440356
181,1.524808582
182,1.528336453
183,1.529093361
184,1.576944313
185,1.524123122
186,1.528089755
187,1.527570377
188,1.576880099
189,1.865357324
190,1.885988776
191,1.527982075
192,1.575907955
193,1.524201575
194,1.528550719
195,1.527448741
196,2.560883811
197,2.938989681
198,2.940502766
199,2.940810603
200,14.79505531
201,1.949132958
202,1.527429964
203,1.52895965
204,1.578299449
205,1.523228834
206,1.527535316
207,1.528235995
208,1.575428074
209,1.522890218
210,1.527031229
211,1.527102787
212,1.576076942
213,1.523564405
214,1.528303497
215,1.527446925
216,1.577864869
217,1.524344678
218,1.527515818
219,1.528854956
220,1.575391382
221,1.523687634
222,1.5281768
223,1.529283157
224,1.57586489
225,1.524627438
