step,step_time
1,7.022905537
2,4.929784781
3,4.943769121
4,5.106919895
5,5.17142835
6,4.947038549
7,4.931215527
8,4.987351501
9,5.346842899
10,5.125586847
11,5.160084015
12,5.124903941
13,5.448432698
14,5.517050619
15,5.835206325
16,5.535619821
17,5.776138222
18,5.455987243
19,5.197044718
20,5.570484818
21,5.443181101
22,5.219623496
23,5.223829619
24,5.263794249
25,5.451803893
26,5.204379879
27,5.214337893
28,5.247321805
29,5.449825932
30,5.225375717
31,5.223458543
32,5.253673221
33,5.464425899
34,5.516891222
35,5.198081585
36,5.242967086
37,5.450242555
38,5.226211938
39,5.221929728
40,5.258650069
41,5.45766281
42,5.229206346
43,5.204652023
44,5.249196164
45,5.446758112
46,5.213978171
47,5.215798036
48,5.245962128
49,5.447612368
50,7.501809719
51,7.203878181
52,5.256499709
53,5.42256308
54,5.179846927
55,5.2033367
56,5.25915267
57,5.451404434
58,5.220379363
59,5.221490984
60,5.252767017
61,5.436430737
62,5.20001502
63,5.21969246
64,5.251629997
65,5.442107141
66,5.205291265
67,5.218364513
68,5.250736019
69,5.431838415
70,5.201075826
71,5.223973255
72,5.257121882
73,5.465826731
74,5.200517151
75,5.213085396
76,5.259384923
77,5.451200631
78,5.220349672
79,5.216720933
80,5.248336111
81,5.460873038
82,5.211875734
83,5.210462851
84,5.223754978
85,5.455453663
86,5.197256309
87,5.203922847
88,5.239667865
89,5.471766432
90,5.222981798
91,5.206986812
92,5.24100726
93,5.455349573
94,5.211084771
95,5.208749492
96,67.72392733
97,25.07072438
98,86.21656783
99,69.92912316
100,122.886038
101,3.849925691
102,3.090401643
103,3.085699576
104,2.892526426
105,2.781867319
106,2.77873996
107,3.14840445
108,2.894663155
109,3.144797436
110,3.189808285
111,3.12188428
112,2.902917259
113,2.789032643
114,3.151596715
115,2.775029726
116,3.261181511
117,2.786089319
118,2.768790136
119,2.775325076
120,2.906092782
121,2.780204529
122,2.779302908
123,2.773920766
124,2.898755689
125,2.776477443
126,2.776046522
127,2.7658026
128,2.903170507
129,2.777887831
130,2.778724633
131,3.132538799
132,2.896486205
133,2.777276112
134,2.775883358
135,2.776208224
136,2.893144666
137,2.785294745
138,2.780593896
139,2.780247058
140,2.90412148
141,2.77633073
142,2.774648148
143,2.775974452
144,2.895833577
145,2.776490631
146,2.774618863
147,2.773534663
148,2.903942317
149,2.775944027
150,3.815644181
151,3.543764878
152,2.890894668
153,2.785557727
154,2.77250046
155,2.76909683
156,2.892975769
157,2.787517715
158,2.765887032
159,2.782102798
160,2.890583568
161,2.775872329
162,2.7661397
163,2.763718112
164,2.902139562
165,2.775879412
166,2.762080427
167,2.784432972
168,2.896131011
169,2.786507745
170,2.777132331
171,2.782916878
172,2.894154127
173,2.782205496
174,2.761393503
175,2.783853103
176,2.895590365
177,2.776918429
178,2.76468403
179,2.778820043
180,2.900900179
181,2.782820773
182,2.766254808
183,2.770761333
184,2.897088181
185,2.785159039
186,2.762823435
187,2.785693249
188,2.903097301
189,2.788093766
190,2.772314717
191,2.777016261
192,2.894048766
193,2.784642312
194,2.773496456
195,2.767864067
196,4.71513069
197,5.361525076
198,5.361717798
199,5.351262392
200,68.81994188
201,3.379881079
202,2.673803038
203,2.675923645
204,2.814471666
205,2.667374457
206,2.684497922
207,2.674155046
208,2.814031138
209,2.680513973
210,2.67605852
211,2.690124148
212,2.811365638
213,2.98242483
214,2.693909237
215,3.072822004
216,2.813618183
217,2.662387374
218,2.674720501
219,2.688078298
220,2.799499844
221,2.673316904
222,2.679118166
223,2.679857883
224,2.817025315
225,2.673613516
226,2.68348812
227,2.679373949
228,2.81296548
229,2.67021217
230,2.683650674
231,2.681112034
232,2.806193475
233,2.66876586
234,2.676913076
235,2.687566245
236,3.341124502
237,2.668847247
238,2.686714603
239,2.681705476
240,2.805238754
241,2.682681697
242,2.677892075
243,2.6782738
244,3.116048831
245,2.672870654
246,2.68142795
247,2.675154227
248,2.807340817
249,2.678925999
250,3.668941447
251,3.382280586
252,2.800859581
253,3.035200428
254,2.678785564
255,2.685736062
256,2.805663755
257,2.672935116
258,3.009514176
259,2.678963567
260,2.800438493
261,2.673993055
262,2.688205202
263,2.684561047
264,2.806564993
265,2.663614959
266,2.680577277
267,2.675105149
268,2.799068391
269,2.676860682
270,2.676859361
271,2.67413585
272,3.119992203
273,2.674293765
274,2.681945274
275,2.684123163
276,2.803847644
277,2.667317206
278,2.687429454
279,2.676924853
280,2.813946534
281,2.676704037
282,2.681064793
283,2.684811506
284,2.799148929
285,2.676075605
286,2.687675136
287,2.681331087
288,2.811978219
289,2.677585756
290,3.232766855
291,2.68126576
292,2.801520119
293,2.673115099
294,2.688670804
295,2.682912396
296,4.563733522
297,5.150406347
298,5.147144588
299,5.15113667
300,188.8750401
301,3.384640522
302,2.683768654
303,2.681414316
304,2.812735313
305,2.664371152
306,2.67589182
307,2.681231482
308,2.813146937
309,2.677028019
310,2.678939965
311,2.684603703
312,2.812813093
313,2.685275328
314,2.676863302
315,2.691323756
316,2.81027995
317,2.674875671
318,2.70175334
319,2.675656135
320,2.810810493
321,2.680716049
322,2.691453557
323,2.678365137
324,2.800354828
325,2.675872212
326,2.690158376
327,2.689233232
328,2.801768516
329,2.688533754
330,2.683122793
331,2.680887956
332,2.806976747
333,2.668367732
334,2.681088612
335,2.68097815
336,2.800205775
337,2.691244087
338,2.689548821
339,2.678969688
340,2.803295479
341,2.669859968
342,2.681300992
343,2.684576806
344,2.805190293
345,2.677133269
346,3.035973814
347,2.689207563
348,2.804289477
349,2.674055506
350,3.676659624
351,3.379505069
352,2.803218999
353,2.676823581
354,2.682118634
355,2.677942498
356,2.815105161
357,2.686062653
358,2.67020052
359,2.678931663
360,2.807031795
361,2.679099778
362,2.675615861
363,2.677042855
364,2.810703512
365,2.676452007
366,2.684686229
367,2.688050755
368,2.807776109
369,2.676387503
370,2.677212423
371,2.675066246
372,2.805162695
373,2.67131575
374,2.681053198
375,2.680153965
376,2.802194078
377,2.66995113
378,2.68471668
379,2.669296548
380,2.797320975
381,2.676569145
382,2.67657698
383,2.675600949
384,2.807652068
385,2.666319499
386,2.69092693
387,2.681050974
388,2.806439611
389,2.660204382
390,2.672046117
391,2.685775942
392,2.806524144
393,2.68479954
394,2.675416885
395,2.684140549
396,4.574526812
397,5.14901937
398,5.15504736
399,5.140413332
400,101.1267479
401,3.380390338
402,2.682130136
403,2.685870156
404,2.794769606
405,2.671476486
406,2.683230849
407,2.670973898
408,2.800494965
409,2.665488942
410,2.671721639
411,2.680878564
412,2.80026924
413,2.669146135
414,2.671174324
415,2.67324182
416,2.802913588
417,2.677398895
418,2.681797676
419,2.670957817
420,2.809998137
421,2.664238533
422,2.668073706
423,2.672058038
424,2.805628151
425,2.684400083
426,2.671689337
427,2.680404009
428,2.80919258
429,2.671578069
430,2.682626557
431,2.67335261
432,2.798769555
433,2.671056003
434,2.683374158
435,2.683063409
436,2.802980352
437,2.666147751
438,2.675558462
439,2.6752773
440,2.801545085
441,2.666460764
442,2.673559578
443,2.681872284
444,2.798227941
445,2.672657129
446,2.682647327
447,2.680493736
448,2.798740148
449,2.669826343
450,3.650675467
451,3.385204549
452,2.794165904
453,2.674594478
454,2.670777249
455,2.669738257
456,2.794207384
457,2.66887842
458,2.6707306
459,2.677114296
460,2.802989663
461,2.680721659
462,2.669596654
463,2.670194206
464,2.812899927
465,2.67356784
466,2.67164918
467,2.67348519
468,2.798494948
469,2.673503195
470,2.675867251
471,2.675356758
472,2.799929755
473,2.674644415
474,2.680378077
475,2.669736419
476,2.799510527
477,2.668758706
478,2.666972373
479,2.67571726
480,2.79413708
481,2.672023419
482,2.671497656
483,2.671133894
484,2.798112021
485,2.672985804
486,2.67473666
487,2.672017869
488,2.803281797
489,2.669371056
490,2.670611548
491,2.674119539
492,2.804635566
493,2.679517947
494,2.678712183
495,2.66879201
496,4.555035969
497,5.160491391
498,5.449553217
499,5.151406299
500,59.65763886
501,3.387572189
502,2.675345093
503,2.681312176
504,2.805667603
505,2.678268879
506,2.667010869
507,2.678115724
508,2.794347532
509,2.667890695
510,2.66914424
511,2.681285906
512,2.79448611
513,2.671745696
514,2.668517864
515,2.668996667
516,2.797187396
517,2.671397615
518,2.675898602
519,2.661798181
520,2.792281379
521,2.668000497
522,2.672852243
523,2.671582119
524,2.796294266
525,2.670328793
526,2.673457534
527,2.670455238
528,2.792668457
529,2.671530609
530,2.672510649
531,2.667300395
532,2.804343212
533,2.663749661
534,2.673975042
535,2.678690291
536,2.796862782
537,2.669851924
538,2.66811178
539,2.67417137
540,2.794722907
541,3.028446195
542,2.68003858
543,2.672617085
544,2.792485314
545,2.669489646
546,2.672951121
547,2.678094532
548,2.796807385
549,2.679246001
550,3.647104612
551,3.367596197
552,2.804158184
553,2.671618458
554,2.669735159
555,2.686554899
556,2.797819285
557,2.681251257
558,2.673237268
559,2.680195411
560,2.807729778
561,2.667917394
562,2.682475467
563,2.671931532
564,2.797701218
565,2.68000819
566,2.66577828
567,2.671176406
568,2.803617952
569,2.671441968
570,2.675183251
571,2.67605942
572,2.792180178
573,2.666879154
574,2.67331514
575,3.00659967
576,2.796089825
577,2.671199803
578,2.672436597
579,2.669208174
580,2.797681463
581,2.667804437
582,2.678002316
583,2.672003512
584,2.805804962
585,2.669077382
586,2.67508902
587,2.673673631
588,2.799636131
589,2.676577479
590,2.670106996
591,2.674080786
592,2.798181256
593,2.686861877
594,2.674278267
595,2.666907558
596,4.562331295
597,5.143929587
598,5.147917664
599,5.140928131
600,127.8734184
601,3.383203648
602,2.684673836
603,2.682502519
604,2.798347763
605,2.668269543
606,2.669603384
607,2.672519575
608,2.798760648
609,2.665590799
610,2.674002444
611,2.673397718
612,2.799780293
613,2.668034931
614,2.670803718
615,2.677775517
616,2.793812558
617,2.67018526
618,2.666796017
619,2.672076847
620,2.803544999
