step,step_time
1,2.111971465
2,1.431535774
3,1.431645948
4,1.541669025
5,1.463627361
6,1.432176513
7,1.618156654
8,1.689865957
9,1.668144176
10,1.63627006
11,1.645903542
12,1.716667507
13,1.474630832
14,1.48150465
15,1.485751619
16,1.55619281
17,1.492734829
18,1.850951153
19,1.813677118
20,1.564837191
21,1.869392523
22,2.060038342
23,1.862399554
24,1.567133009
25,1.499831859
26,1.874681165
27,1.499691798
28,1.567302177
29,1.499653354
30,1.498934814
31,1.499203253
32,1.566391126
33,1.49835829
34,1.500165434
35,1.498026199
36,1.565524841
37,1.497921002
38,1.497235697
39,1.497165811
40,1.565022607
41,1.496741921
42,1.496412064
43,1.496496197
44,1.564611583
45,1.498164953
46,1.496201417
47,1.495982314
48,1.563892643
49,1.495909593
50,2.152487722
51,2.076214306
52,1.563559649
53,1.495801233
54,1.495842363
55,1.495432871
56,1.565821892
57,1.496869028
58,1.49533406
59,1.495895456
60,1.564965938
61,1.495264355
62,1.495351975
63,1.495424505
64,1.563501557
65,1.496255612
66,1.49764623
67,1.495485894
68,1.565275126
69,1.49559755
70,1.495144945
71,1.496086135
72,1.563617561
73,1.495367976
74,1.495555899
75,1.494900733
76,1.564172815
77,1.495536663
78,1.495463375
79,1.495121576
80,1.5638876
81,1.495316002
82,1.495745242
83,1.495406066
84,1.563266159
85,1.495398402
86,1.49519107
87,1.495406236
88,1.564095621
89,1.49485962
90,1.497877343
91,1.495231329
92,1.563228266
93,1.49618931
94,1.496207115
95,1.494761931
96,4.673138229
97,4.836641673
98,4.787514414
99,4.706901628
100,15.88919151
101,1.03519086
102,0.810234109
103,0.809298468
104,0.834348733
105,0.803102791
106,1.178202343
107,0.810864176
108,0.836317139
109,0.803471765
110,0.810077014
111,0.814618483
112,0.835388152
113,1.174043383
114,0.81380499
115,0.808110982
116,0.834081186
117,0.802789546
118,0.807805342
119,0.812296534
120,0.835917316
121,0.803265646
122,0.807966975
123,0.810026736
124,1.144267904
125,0.803214006
126,0.80827502
127,0.810483429
128,0.834542268
129,0.803575716
130,0.811196508
131,0.807869365
132,0.834521137
133,0.803059067
134,0.808465017
135,0.808487271
136,0.8345382
137,0.802820446
138,0.808400723
139,0.809627044
140,0.83452267
141,0.802333685
142,0.807933209
143,0.808023453
144,0.834590671
145,0.803269454
146,0.80775759
147,0.807978347
148,0.834678431
149,0.803079366
150,1.119672568
151,1.02721675
152,0.83413444
153,0.802922583
154,0.808222979
155,0.80832109
156,0.834816687
157,0.805652901
158,0.808237127
159,0.807785333
160,0.835861468
161,0.802584059
162,0.808224533
163,0.808200466
164,0.834489476
165,0.803367022
166,0.807909394
167,1.110395854
168,0.834455831
169,0.80285357
170,0.807812997
171,0.808502189
172,0.834366959
173,0.802942381
174,0.808296623
175,0.810439013
176,0.834572396
177,0.803367132
178,0.8076695
179,0.808362048
180,0.834017616
181,0.803136199
182,0.807731632
183,0.807965114
184,0.834033586
185,0.803083146
186,0.807937601
187,0.808606073
188,0.834027424
189,0.802979546
190,0.808083643
191,0.808264873
192,0.834051049
193,0.802344108
194,0.80788052
195,0.808165712
196,1.345575699
197,1.545842973
198,1.545807604
199,1.54665402
200,15.09482046
201,1.030324843
202,0.808116997
203,0.808406658
204,0.834088913
205,0.80327161
206,0.807941458
207,0.808588109
208,0.834722918
209,0.803544278
210,0.807759215
211,0.807880631
212,0.834184507
213,0.803407474
214,0.808019499
215,0.808142928
216,0.834364215
217,0.803644412
218,0.808486862
219,0.808371289
220,0.834501421
221,0.802761445
222,0.807643843
223,0.807805696
224,0.833748305
225,0.802519957
226,0.808162425
227,0.808038745
228,0.833853588
229,0.802781794
230,0.807952249
231,0.80809731
232,0.834225968
233,0.802771404
234,0.808089644
235,0.807709058
236,0.833840092
237,0.803013622
238,0.807888766
239,0.808199266
240,0.834313508
241,0.803011819
242,0.807845191
243,0.807852134
244,0.834352092
245,0.802612597
246,0.80779761
247,0.807787821
248,0.834128209
249,0.803237305
250,1.120218095
251,1.027020266
252,0.833685433
253,0.802847942
254,0.807758905
255,1.17294026
256,0.834403892
257,0.802641824
258,0.807778422
259,0.808432237
260,0.834000041
261,0.803169132
262,0.807669402
263,0.807756621
264,0.833664332
265,0.802523634
266,0.807808961
267,0.808520828
268,0.833700843
269,0.802972152
270,0.807971586
271,0.808546989
272,0.834367
273,0.803235902
274,0.807964653
275,0.808506691
276,0.83433559
277,0.802835869
278,0.807969673
279,0.80868217
280,0.83425307
281,0.803299464
282,0.808063343
283,0.807437724
284,0.834269622
285,0.802802615
286,0.809041935
287,0.807804894
288,0.834096989
289,0.802623708
290,0.808027534
291,0.807782972
292,0.833750229
293,0.803055603
294,0.807332611
295,0.807949984
296,1.344770494
297,1.546394629
298,1.546414177
299,1.546428344
300,14.24478282
301,1.032575352
302,0.808491244
303,0.808665302
304,0.834446479
305,0.802429367
306,0.807802814
307,0.807711017
308,0.834466297
309,0.803090114
310,0.808079068
311,0.808169794
312,0.834290718
313,0.80322294
314,0.8081527
315,0.812129678
316,0.834101662
317,0.802846443
318,0.808072635
319,0.810784257
320,0.833902227
321,0.803386798
322,0.807820839
323,0.808557943
324,0.83371202
325,0.803054144
326,0.807902798
327,0.8077387
328,0.833951762
329,0.803233111
330,0.808426489
331,0.808038069
332,0.834379719
333,0.803449328
334,0.807907817
335,0.808092354
336,0.834241964
337,0.80639396
338,0.807877529
339,0.808559817
340,0.834114867
341,0.802957768
342,0.808422511
343,0.808283684
344,0.834644291
345,0.802783402
346,0.808157048
347,0.808110498
348,0.834293865
349,0.803130191
350,1.118594986
351,1.029676598
352,0.834212036
353,0.802948861
354,0.807821801
355,0.808444725
