step,step_time
1,2.150860996
2,1.457400407
3,1.45560492
4,1.618863455
5,1.460673106
6,1.457903814
7,1.458032342
8,1.525461863
9,1.704507359
10,1.671599506
11,1.646202862
12,1.55948089
13,1.500790835
14,1.507141607
15,1.823790734
16,2.498581028
17,2.21181234
18,1.520704689
19,1.887732079
20,1.592830829
21,1.524510212
22,1.840794609
23,1.525293484
24,1.594540501
25,1.525478692
26,1.525702165
27,1.877841025
28,1.594501185
29,1.525332999
30,1.525174714
31,1.525522216
32,1.959067606
33,1.524508423
34,1.524022512
35,1.523338017
36,1.59304703
37,1.523826533
38,1.523104765
39,1.523619934
40,1.592483268
41,1.522417906
42,1.522573056
43,1.522770588
44,1.592205681
45,1.522911182
46,1.523405427
47,1.522466059
48,1.592180402
49,1.52300343
50,2.186112824
51,2.101539533
52,1.591478513
53,1.521706148
54,1.521131705
55,1.521830699
56,1.590981501
57,1.521883511
58,1.522053
59,1.52221393
60,1.590823004
61,1.521521386
62,1.521164368
63,1.521306473
64,1.591017035
65,1.520481149
66,1.521347152
67,1.521758296
68,1.591347363
69,1.5216157
70,1.520769756
71,1.520884198
72,1.590113489
73,1.523098434
74,1.521018668
75,1.521840554
76,1.590425613
77,1.521551226
78,1.52219496
79,1.521437787
80,1.590606512
81,1.521690225
82,1.520298983
83,1.520904698
84,1.58995237
85,1.522276985
86,1.523158141
87,1.520757592
88,1.590321465
89,1.52065313
90,1.520826576
91,1.521135865
92,1.590904463
93,1.52068461
94,1.521414165
95,1.520992127
96,4.685551372
97,4.838764128
98,4.8666468
99,4.741457326
100,15.07478193
101,1.079923438
102,0.860401164
103,0.857629637
104,0.888418727
105,0.853208757
106,0.858086001
107,0.857622123
108,0.883923233
109,0.852452582
110,0.85798723
111,0.860198151
112,0.88413918
113,0.85257517
114,0.857194354
115,0.858443062
116,0.88387055
117,0.852560592
118,0.859572499
119,0.859566658
120,0.883087845
121,0.855937811
122,0.858909496
123,0.857553841
124,0.886301637
125,0.856144581
126,0.859279873
127,0.857264811
128,0.883567574
129,0.852633954
130,0.857537459
131,0.857328043
132,0.88332288
133,0.854604269
134,0.857130982
135,0.857911643
136,0.884631353
137,0.853207414
138,0.857764068
139,1.225962689
140,0.88453136
141,0.852951669
142,0.857587666
143,0.858008321
144,0.884337474
145,0.852376005
146,0.857495017
147,0.857548771
148,0.883607631
149,0.853207922
150,1.182142872
151,1.076735934
152,0.883686689
153,0.852472062
154,0.857538083
155,0.858171449
156,0.885771736
157,0.85390107
158,0.857301304
159,0.857421808
160,0.885971654
161,0.852545846
162,0.857353926
163,0.857707631
164,0.883680457
165,0.852294669
166,0.85793924
167,0.857458508
168,0.88394025
169,0.8524244
170,0.858105
171,0.857773338
172,0.886878018
173,0.852666049
174,0.857414173
175,0.857440834
176,0.883941071
177,0.852993653
178,0.857481163
179,0.858575191
180,0.884235071
181,0.852910612
182,0.857286936
183,0.857409163
184,0.883457485
185,0.852384562
186,1.185943413
187,0.857755885
188,0.88411055
189,0.853011317
190,0.857744322
191,0.858094721
192,0.883604128
193,0.85347273
194,0.857367944
195,0.857668876
196,1.430166755
197,1.631539157
198,1.631377043
199,1.632257269
200,15.10009886
201,1.081895697
202,0.857750233
203,0.858009964
204,0.883849454
205,0.852573697
206,0.857081105
207,0.857531597
208,0.883720153
209,0.852744467
210,0.857661579
211,0.857830246
212,0.88423503
213,0.852590388
214,0.857468014
215,0.857527139
216,0.883623015
217,0.85267393
218,0.857905261
219,0.857924388
220,0.884420519
221,0.853746807
222,0.859410136
223,0.85785855
224,1.219503832
225,0.852666115
226,0.857504925
227,0.857494126
228,0.883815498
229,0.853218074
230,0.85751193
231,0.858513369
232,0.883907214
233,0.854110483
234,0.857618325
235,0.857622574
236,0.883701416
237,0.853001735
238,0.857757526
239,0.858678449
240,0.883661288
241,0.852536735
242,0.857776092
243,0.85756948
244,0.883940169
245,0.853117559
246,0.858128603
247,0.857481821
248,0.883829826
249,0.853245928
250,1.181432385
251,1.076759773
252,0.883578298
253,0.852749978
254,0.858123824
255,0.857284168
256,0.885779882
257,0.853341623
258,0.858890198
259,0.858112682
260,0.884060542
261,0.852623563
262,0.857513131
263,0.857891223
264,0.883761803
265,0.853049988
266,0.857809205
267,0.858578665
268,0.883924869
269,0.854428238
270,0.857332151
271,0.857719652
272,0.884088276
273,0.853991992
274,0.857665086
275,0.858499386
276,0.884103147
277,0.853341034
278,0.857656812
279,0.858268546
280,0.883997142
281,0.852839632
282,0.857435803
283,0.85811047
284,0.883747448
285,0.853187376
286,0.857713832
287,0.858277444
288,0.883857461
289,0.852914618
290,0.857667703
291,0.858284207
292,0.884714852
293,1.218717916
294,0.857412108
295,0.857264061
296,1.430401328
297,1.632456513
298,1.631804892
299,1.632943758
300,15.51472377
301,1.079393333
302,0.857295231
303,0.858583836
304,0.884064733
305,0.853163579
306,0.858295609
307,0.859597831
308,0.884196407
309,0.853351715
310,0.857561125
311,0.85800172
312,0.883904141
313,0.853416309
314,0.858349442
315,0.857613237
