step,avg_time
1,1.240700716
2,1.028505053
3,0.9572413457
4,0.951645744
5,0.9246014384
6,0.906388601
7,0.8933798453
8,0.8889222714
9,0.8818958997
10,0.8768086203
11,0.8729629398
12,0.8731984489
13,0.8707183745
14,0.868781312
15,0.8672892036
16,0.8684524133
17,0.8890891752
18,0.8869198633
19,0.9040210844
20,0.9033196068
21,0.9008395144
22,0.8986292345
23,0.8966434516
24,0.8964743388
25,0.8947244806
26,0.8931147437
27,0.905336774
28,0.9048645845
29,0.9030561411
30,0.9131360717
31,0.9112012977
32,0.9105853208
33,0.9088338416
34,0.9071989928
35,0.9056451857
36,0.9052736747
37,0.903844511
38,0.9025022001
39,0.9012208817
40,0.9009910706
41,0.8999045054
42,0.8987850554
43,0.8977250347
44,0.8975918419
45,0.8965953758
46,0.8956294522
47,0.8947153928
48,0.8946582613
49,0.8938001821
50,0.8929957874
51,0.8922080974
52,0.8922120662
53,0.8914737209
54,0.8907664914
55,0.8900813695
56,0.8901183069
57,0.8894681146
58,0.8888445337
59,0.8882432775
60,0.8883142201
61,0.8877265073
62,0.887167812
63,0.8866301118
64,0.8867218984
65,0.8862026637
66,0.8857042728
67,0.8852218672
68,0.8853342094
69,0.8848631397
70,0.8844202826
71,0.8839922319
72,0.8841173206
73,0.8837352714
74,0.8833345409
75,0.8829415935
76,0.8831316348
77,0.8827449856
78,0.8824151105
79,0.8820539772
80,0.8821951035
81,0.881855408
82,0.881520905
83,0.8811953316
84,0.8813448392
85,0.8810277176
86,0.880744512
87,0.8804432331
88,0.8805998344
89,0.8803063512
90,0.8800232165
91,0.8797438112
92,0.879906196
93,0.8796343937
94,0.879375225
95,0.8791165363
96,0.8924599242
97,0.9077133331
98,0.9226111706
99,0.9372396369
100,0.9886064414
101,0.9859614814
102,0.9818432503
103,0.9778051793
104,0.9740285902
105,0.9701142181
106,0.966301537
107,0.962559855
108,0.9590685506
109,0.9554319408
110,0.9518892021
111,0.9484109482
112,0.945164437
113,0.9417846752
114,0.9384912555
115,0.9352491693
116,0.9322273842
117,0.9290740479
118,0.9259855648
119,0.9229598852
120,0.920142811
121,0.9171916869
122,0.9143103257
123,0.911478073
124,0.9088437178
125,0.9060789563
126,0.9033787546
127,0.9007208189
128,0.8982514197
129,0.8956561676
130,0.8931218626
131,0.8906235923
132,0.8883065085
133,0.8858615561
134,0.8834706625
135,0.8811181958
136,0.8789385874
137,0.8766378482
138,0.8743867035
139,0.8721650956
140,0.8701131008
141,0.8679358124
142,0.8658085102
143,0.8637115023
144,0.8617765451
145,0.859716034
146,0.8577021326
147,0.8557158537
148,0.853885728
149,0.8519345185
150,0.8500269911
151,0.848149129
152,0.8464179102
153,0.8445702488
154,0.8427638992
155,0.8409777411
156,0.8393351363
157,0.837574462
158,0.8358589117
159,0.8341694476
160,0.832609917
161,0.8309376169
162,0.8292993263
163,0.8276810245
164,0.8261986658
165,0.8246039764
166,0.8230452289
167,0.8215030965
168,0.8200936886
169,0.8185755954
170,0.8170861946
171,0.8156152508
172,0.8142722738
173,0.812824067
174,0.8114018774
175,0.8099962999
176,0.8087170743
177,0.807333995
178,0.8059769949
179,0.8046355568
180,0.80341511
181,0.8020870936
182,0.8007901363
183,0.7995061574
184,0.798342263
185,0.7970699612
186,0.7958247308
187,0.7945931557
188,0.7934779295
189,0.7922581636
190,0.7910668416
191,0.7898849659
192,0.7888155392
193,0.7876478414
194,0.7865056422
195,0.7853709233
196,0.7861317176
197,0.7875901715
198,0.7890385284
199,0.7904715087
200,0.8073639761
201,0.8069327616
202,0.8057407976
203,0.8045584148
204,0.803480589
205,0.8023066221
206,0.801163114
207,0.8000244801
208,0.7989893071
209,0.7978611015
210,0.7967559908
211,0.7956594673
212,0.7946646364
213,0.7935788137
214,0.7925156878
215,0.7914607664
216,0.790504055
217,0.7894565601
218,0.7884296849
219,0.7874118045
220,0.7864951042
221,0.7854846865
222,0.7844933294
223,0.7835104831
224,0.7826255174
225,0.7816503712
226,0.7806937145
227,0.7797463454
228,0.7788921408
229,0.7779489638
230,0.7770266467
231,0.7761106594
232,0.7752837445
233,0.7743719319
234,0.7734803742
235,0.7725979815
236,0.7718021704
237,0.7709189599
238,0.7700571671
239,0.7691990231
240,0.7684291539
241,0.7675744537
242,0.7667399534
243,0.7659140404
244,0.7651694701
245,0.7643428142
246,0.763534692
247,0.7627309923
248,0.762012859
249,0.7612145901
250,0.7604301116
251,0.7596560946
252,0.7589585754
253,0.7581840792
254,0.7574259155
255,0.7566756541
256,0.7560033435
257,0.7565477658
258,0.7558059075
259,0.7550745585
260,0.7544174244
261,0.7536836142
262,0.7529650623
263,0.7522519901
264,0.7516178192
265,0.7509032508
266,0.7502061132
267,0.7495150293
268,0.7488981302
269,0.7482061357
270,0.7475338246
271,0.7468611335
272,0.7462740657
273,0.7455989689
274,0.7449420216
275,0.7442897028
276,0.7437104043
277,0.7430602317
278,0.7424218083
279,0.7417876997
280,0.741227832
281,0.7405934519
282,0.739972824
283,0.7393560765
284,0.7388101811
285,0.738193084
286,0.7375877566
287,0.7369867904
288,0.7364579252
289,0.7358547913
290,0.735269631
291,0.7346851003
292,0.7341719962
293,0.7335873961
294,0.7330134184
295,0.7324436283
296,0.7331246756
297,0.7342721261
298,0.7354096906
299,0.736542297
300,0.7472472271
301,0.7481850952
302,0.7475804182
303,0.7469823729
304,0.746449749
305,0.7458463882
306,0.7452575056
307,0.7446712802
308,0.7441509711
309,0.743563895
310,0.7429881128
311,0.742418365
312,0.7419136126
313,0.7413396731
314,0.7407818857
315,0.7402243804
316,0.7397296329
317,0.7391739282
318,0.7386265513
319,0.7380830935
320,0.7376051456
321,0.7370599214
322,0.7365256636
323,0.7359951706
324,0.7355307624
325,0.7350003002
326,0.7344789013
327,0.733961383
328,0.7335065058
329,0.7329865325
330,0.7324786356
331,0.7319730971
332,0.7315286028
333,0.7310223448
334,0.7305255278
335,0.7300320318
336,0.7295995586
337,0.7291024336
338,0.7286198302
