step,step_time
1,5.065631581
2,3.497746965
3,3.495388577
4,3.746085694
5,3.50156179
6,3.501098515
7,3.500569892
8,3.661537941
9,3.699353577
10,3.734374089
11,3.565267266
12,3.920537036
13,3.601142112
14,4.444112307
15,3.989957721
16,4.167143594
17,3.64728179
18,4.009720588
19,3.657240943
20,4.182288421
21,3.661194466
22,3.663882402
23,3.665782667
24,4.229607255
25,3.665729002
26,3.665382202
27,3.665967634
28,3.831855071
29,3.664731714
30,3.664550825
31,3.969912575
32,3.8295273
33,3.663076449
34,3.662742023
35,3.661743373
36,3.828213898
37,3.659964354
38,3.659185158
39,3.659672242
40,3.825570565
41,3.658002579
42,3.658800603
43,3.658190212
44,3.824671676
45,3.994662767
46,3.656387595
47,3.657299981
48,3.823720255
49,3.656591451
50,5.295113318
51,5.131849042
52,3.824100026
53,3.657447853
54,3.656789399
55,3.656586772
56,3.821978922
57,3.654990241
58,3.656361513
59,3.656731638
60,3.822404926
61,3.654843277
62,3.65561539
63,3.654805524
64,3.821591223
65,3.654766087
66,3.654204361
67,3.65503582
68,3.824036882
69,3.655281444
70,3.654062798
71,3.655919668
72,3.821801729
73,3.654587095
74,3.655235849
75,3.655391902
76,3.822333347
77,3.655788118
78,3.654082849
79,3.654787693
80,3.822646784
81,3.654480929
82,3.654024777
83,3.65639373
84,3.822760784
85,3.655386058
86,3.654606033
87,3.655440055
88,3.825158458
89,3.658160344
90,3.654791698
91,3.654602615
92,3.821718958
93,3.655022558
94,3.654743087
95,3.656291001
96,9.608550784
97,10.51532297
98,10.05793744
99,10.05830805
100,18.48245176
101,2.599600874
102,1.62666756
103,1.625923641
104,1.674990314
105,1.938519434
106,1.625754093
107,1.627058837
108,1.989974557
109,1.625964101
110,1.626756242
111,1.626648555
112,1.675151576
113,1.62485787
114,1.626378511
115,1.96660425
116,1.675826361
117,1.622678876
118,1.62691019
119,1.627131479
120,1.676958572
121,1.625233446
122,1.63039442
123,1.626761632
124,1.676105423
125,1.625714535
126,1.965828859
127,1.626339253
128,1.675703725
129,1.623446839
130,1.625745685
131,1.629284784
132,1.675879823
