step,step_time
1,3.660795347
2,2.511221403
3,2.51015539
4,2.713582445
5,2.514119393
6,2.513214061
7,2.513174906
8,2.801062901
9,2.710301576
10,2.727540426
11,2.796661486
12,2.686761589
13,2.584510148
14,3.160338254
15,3.376444034
16,3.367208066
17,3.745146561
18,2.929390372
19,2.624863341
20,2.743351923
21,2.990277091
22,2.629530897
23,2.63045215
24,2.748915081
25,2.630523478
26,2.630175945
27,2.630577262
28,3.056984309
29,2.631315571
30,2.629958214
31,2.629983889
32,2.747830973
33,2.628779368
34,2.629342648
35,2.628365477
36,2.746344717
37,2.626913306
38,2.626271884
39,2.627600435
40,2.745129204
41,2.626117506
42,2.625924122
43,2.625299262
44,2.744201849
45,2.624725832
46,2.623961874
47,2.624704
48,2.742328854
49,2.624659363
50,3.798438064
51,3.677472924
52,2.743474512
53,2.624360906
54,2.623820881
55,2.62476255
56,2.742200221
57,2.623829774
58,2.624052906
59,2.623389111
60,2.742159323
61,2.622270726
62,2.625860114
63,2.623788043
64,2.741697188
65,2.622843164
66,2.623757634
67,2.624836673
68,2.744403366
69,2.624014601
70,2.622996632
71,2.623046828
72,2.742102151
73,2.624152579
74,2.622554796
75,2.623529272
76,2.742173209
77,2.622256418
78,2.623437013
79,2.62357409
80,2.742259084
81,2.624748582
82,2.623153044
83,2.622997593
84,2.742532744
85,2.622363816
86,2.62270171
87,2.623091144
88,2.74149785
89,2.622607729
90,2.62227236
91,2.623064182
92,2.742214328
93,2.622733762
94,2.622415667
95,2.622722661
96,7.312301671
97,7.703386725
98,7.602041807
99,7.601469933
100,18.72743639
101,1.665001416
102,1.300267653
103,1.299482683
104,1.341917989
105,1.29558543
106,1.299231928
107,1.300725208
108,1.343150365
109,1.637437955
110,1.299623086
111,1.301842151
112,1.340992368
113,1.292091096
114,1.299771142
115,1.299467434
116,1.708499259
117,1.293157731
118,1.300351185
119,1.30001302
120,1.343541903
121,1.29595203
122,1.300246552
123,1.300574397
124,1.342478174
125,1.625122979
126,1.300400949
127,1.304302259
128,1.3420371
129,1.294795098
130,1.301492941
131,1.300508947
132,1.343242833
133,1.293386101
134,1.691521904
135,1.301265591
136,1.342968323
137,1.609999265
138,1.300719054
139,1.300947205
140,1.3445375
141,1.296571246
142,1.300891016
143,1.301918033
144,1.34359234
145,1.293723273
146,1.302204318
147,1.301239831
148,1.34354034
149,1.293957587
150,1.808291821
151,1.665164591
152,1.346911234
153,1.294631661
154,1.301462632
155,1.302068706
156,1.344784738
157,1.294629367
158,1.301404239
159,1.30295437
160,1.344041509
161,1.294960849
162,1.302176895
163,1.301939976
164,1.344384504
165,1.294674554
166,1.303344164
167,1.30239643
168,1.344927525
169,1.295092644
170,1.303041338
171,1.302440124
172,1.345239077
173,1.295863677
174,1.303065635
175,1.302879861
176,1.345228976
177,1.296905292
178,1.302967426
179,1.302631515
180,1.34476036
181,1.295792107
182,1.302963217
183,1.3037447
184,1.345697283
185,1.295839168
186,1.303120131
187,1.30382721
188,1.345167107
189,1.296711557
190,1.303665997
191,1.304088926
192,1.346079383
193,1.296425102
194,1.303560624
195,1.303940229
196,2.17236364
197,2.507464612
198,2.504445818
199,2.504319644
200,16.41471144
201,1.670959852
202,1.304822977
203,1.303800287
204,1.346790659
205,1.29681154
206,1.306979661
207,1.304470584
208,1.346486881
209,1.297135213
210,1.30525408
211,1.304275987
212,1.347423554
213,1.298001442
214,1.304936015
215,1.304918461
216,1.34686337
217,1.298277325
218,1.30778059
219,1.305240603
220,1.347568806
221,1.298668132
222,1.304490652
223,1.306030753
224,1.347133814
225,1.299479032
226,1.305417766
227,1.305724911
228,1.348115254
229,1.298451933
230,1.305820717
231,1.305958934
232,1.34748851
233,1.298167593
234,1.305669914
235,1.306978578
236,1.719772657
237,1.29882728
238,1.30613245
239,1.30577104
240,1.347908895
241,1.2977941
242,1.306209188
243,1.306563395
244,1.347729166
245,1.299542575
246,1.305646811
247,1.3060917
248,1.349062537
249,1.298721926
250,1.814976218
251,1.676316762
252,1.348003778
253,1.299097423
254,1.306773541
255,1.30700085
256,1.34823187
257,1.300626924
258,1.306835193
259,1.306730533
260,1.348775119
261,1.299001502
262,1.306895282
263,1.30924511
264,1.349193358
265,1.299635058
266,1.307644592
267,1.307825543
268,1.349590848
269,1.300595027
270,1.307815954
271,1.30783965
272,1.349307109
273,1.30019368
274,1.30853167
275,1.308802914
276,1.349448412
277,1.300381744
278,1.307149324
279,1.307017598
280,1.349791917
281,1.30002862
282,1.307681994
283,1.308116175
284,1.351901381
285,1.300508429
286,1.307716081
287,1.308418451
288,1.351501797
289,1.301304339
290,1.3087072
291,1.308263942
292,1.351073268
293,1.666328922
294,1.309591311
295,1.30964745
296,2.177957337
297,2.51054456
298,2.510713717
299,2.512110581
300,14.42984303
301,1.67605933
302,1.309792125
303,1.310343933
304,1.352003716
305,1.30304777
306,1.309948327
307,1.309527814
308,1.351235848
309,1.302727961
310,1.309696991
311,1.309796713
312,1.352554883
313,1.302758921
314,1.310728628
315,1.311254175
316,1.353453651
317,1.302693694
318,1.311058416
319,1.310503692
320,1.353092953
321,1.302514437
322,1.641075911
323,1.311647547
324,1.353605366
325,1.303368731
326,1.311085819
327,1.311015002
328,1.352841817
329,1.303691355
330,1.312015428
331,1.312489988
332,1.353753051
333,1.303480667
334,1.31142218
335,1.311381602
336,1.3546046
337,1.30430802
338,1.311524788
339,1.314390226
340,1.356976711
341,1.303589215
342,1.311432001
343,1.311380581
344,1.35443432
345,1.304018219
346,1.31241355
347,1.312744391
348,1.354973054
349,1.304412652
350,1.821043373
351,1.67827771
352,1.354796502
353,1.671116578
354,1.312653073
355,1.312633155
356,1.353982846
357,1.305394704
358,1.312883149
359,1.312685837
360,1.355079499
361,1.305305301
362,1.313120228
363,1.313363028
364,1.355161829
365,1.305329106
366,1.313552254
367,1.31382396
368,1.355314083
369,1.306775887
370,1.314504669
371,1.315545823
372,1.356348175
373,1.306164293
374,1.313588164
375,1.314604792
376,1.355240511
377,1.306452942
378,1.314575495
379,1.314488877
380,1.356888672
381,1.306952269
382,1.315367228
383,1.314523855
384,1.356679315
385,1.307574042
386,1.314111968
387,1.314653505
388,1.35683614
389,1.307644228
390,1.314724819
391,1.314959864
392,1.356890753
393,1.307271601
394,1.314951168
395,1.315354609
396,2.185570171
397,2.518025332
398,2.520820624
399,2.521153087
400,15.60798285
401,1.682319962
402,1.315314501
403,1.314968511
404,1.357377164
405,1.307161367
406,1.315533035
407,1.316029326
408,1.357856203
409,1.307951136
410,1.315568614
411,1.315312998
412,1.35798425
413,1.307576099
414,1.316061909
415,1.316915802
416,1.358055508
417,1.309111703
418,1.316188543
419,1.316374594
420,1.357988538
421,1.309636228
422,1.316019336
423,1.316376377
424,1.358447575
425,1.309687608
426,1.317136367
427,1.316975065
428,1.357942929
429,1.309470107
430,1.316557316
431,1.317148391
432,1.359382666
433,1.309178442
434,1.316804836
435,1.316965066
436,1.359140517
437,1.309965806
438,1.317786205
439,1.317156255
440,1.359682897
441,1.310324261
442,1.31701437
443,1.317815873
444,1.35933318
445,1.310841602
446,1.318381838
447,1.31781937
448,1.360327986
449,1.310880397
450,1.828256526
451,1.684590883
452,1.360932556
453,1.310414434
454,1.318380486
455,1.319007339
456,1.361475798
457,1.310644339
458,1.318219094
459,1.318906374
460,1.360599913
461,1.310921897
462,1.318129008
463,1.318950067
464,1.360596987
465,1.311375556
466,1.319014463
467,1.318826639
468,1.360940351
469,1.311536347
470,1.319264186
471,1.319005536
472,1.361896423
473,1.311868191
474,1.31889805
475,1.319143465
476,1.361951861
477,1.311675769
478,1.319310138
479,1.319346417
480,1.361734802
481,1.311589081
482,1.320082342
483,1.319378499
484,1.361583309
485,1.312195345
486,1.31989032
487,1.319700232
488,1.361746294
489,1.312099158
490,1.320166755
491,1.320841381
492,1.362428885
493,1.312195625
494,1.320345361
495,1.320818758
496,2.192434783
497,2.525483136
498,2.527663558
499,2.527016975
500,14.33687359
501,1.690140859
502,1.320600014
503,1.320505592
504,1.362825582
505,1.311770382
506,1.320673266
507,1.321270793
508,1.362377162
509,1.312745531
510,1.320833738
511,1.321350489
512,1.362289646
513,1.313530711
514,1.321623156
515,1.320659601
516,1.362383918
517,1.312965347
518,1.321593488
519,1.3206431
520,1.363125364
521,1.31308116
522,1.321447337
523,1.321433139
524,1.363230768
525,1.313376994
526,1.320467419
527,1.324196769
528,1.363531009
529,1.313564867
530,1.321323095
531,1.321695065
532,1.364057979
533,1.314723029
534,1.321420565
535,1.321977742
536,1.363455123
537,1.313942579
538,1.321834405
539,1.326377159
540,1.364561003
541,1.314925341
542,1.32220392
543,1.322465366
544,1.364822499
545,1.314754099
546,1.323284321
547,1.323476524
548,1.365599764
549,1.31532318
550,1.834812981
551,1.691189223
552,1.365820902
553,1.315012129
554,1.322446781
555,1.323462988
556,1.364849337
557,1.315641874
558,1.322622457
559,1.323220384
560,1.365148347
561,1.319139494
562,1.323246003
563,1.323537518
564,1.365757866
565,1.31655433
566,1.323237758
567,1.324121769
568,1.365552388
569,1.316076305
570,1.322878763
571,1.323548349
572,1.36449921
573,1.316760039
574,1.322829729
575,1.323552086
576,1.364970932
577,1.316007462
578,1.323637772
579,1.323914788
580,1.36557416
581,1.316847849
582,1.323954455
583,1.327528182
584,1.365909951
585,1.31701867
586,1.323956248
587,1.323735421
588,1.3657961
589,1.31649219
590,1.323367178
591,1.324571109
592,1.367217571
593,1.316712738
