0, Original, Efficiency, 0.6836648685, 0
0, Karmarkar-Karp, Weight, 747583383.0000000000, 19
0, Karmarkar-Karp, Weight, 748209936.0000000000, 20
0, Karmarkar-Karp, Weight, 777620391.0000000000, 21
0, Karmarkar-Karp, Weight, 780790550.0000000000, 22
0, Karmarkar-Karp, Weight, 1000000001.0000000000, 23
0, Karmarkar-Karp, Efficiency, 0.7589474061, 0
0, Karmarkar-Karp, UsedEfficiency, 0.7589474061, 0
0, Karmarkar-Karp, Time, 0.0021821860, 0
0, SFC, Weight, 756038595.0000000000, 0
0, SFC, Weight, 754361677.0000000000, 1
0, SFC, Weight, 751541103.0000000000, 2
0, SFC, Weight, 676892261.0000000000, 3
0, SFC, Weight, 774255794.0000000000, 4
0, SFC, Weight, 622061489.0000000000, 5
0, SFC, Weight, 759065868.0000000000, 6
0, SFC, Weight, 770163177.0000000000, 7
0, SFC, Weight, 769000706.0000000000, 8
0, SFC, Weight, 743168316.0000000000, 9
0, SFC, Weight, 710988815.0000000000, 10
0, SFC, Weight, 666660793.0000000000, 11
0, SFC, Weight, 614478697.0000000000, 12
0, SFC, Weight, 1000000001.0000000000, 13
0, SFC, Weight, 762889713.0000000000, 14
0, SFC, Weight, 691606367.0000000000, 15
0, SFC, Weight, 739402145.0000000000, 16
0, SFC, Weight, 625831536.0000000000, 17
0, SFC, Weight, 1198463581.0000000000, 18
0, SFC, Weight, 762722804.0000000000, 19
0, SFC, Weight, 634315464.0000000000, 20
0, SFC, Weight, 780790550.0000000000, 21
0, SFC, Weight, 759245029.0000000000, 22
0, SFC, Weight, 890793284.0000000000, 23
0, SFC, Efficiency, 0.6332669752, 0
0, SFC, UsedEfficiency, 0.6332669752, 0
0, SFC, Time, 0.0000657730, 0
0, SFC+Knapsack, Weight, 743682164.0000000000, 0
0, SFC+Knapsack, Weight, 739974327.0000000000, 1
0, SFC+Knapsack, Weight, 728158162.0000000000, 2
0, SFC+Knapsack, Weight, 727018983.0000000000, 3
0, SFC+Knapsack, Weight, 767154369.0000000000, 4
0, SFC+Knapsack, Weight, 766921699.0000000000, 5
0, SFC+Knapsack, Weight, 761521920.0000000000, 6
0, SFC+Knapsack, Weight, 759542512.0000000000, 7
0, SFC+Knapsack, Weight, 691542747.0000000000, 8
0, SFC+Knapsack, Weight, 690924685.0000000000, 9
0, SFC+Knapsack, Weight, 690076263.0000000000, 10
0, SFC+Knapsack, Weight, 687680763.0000000000, 11
0, SFC+Knapsack, Weight, 1000000001.0000000000, 12
0, SFC+Knapsack, Weight, 680386909.0000000000, 13
0, SFC+Knapsack, Weight, 678182430.0000000000, 14
0, SFC+Knapsack, Weight, 678138989.0000000000, 15
0, SFC+Knapsack, Weight, 1062033952.0000000000, 16
0, SFC+Knapsack, Weight, 745372211.0000000000, 17
0, SFC+Knapsack, Weight, 745127311.0000000000, 18
0, SFC+Knapsack, Weight, 744099578.0000000000, 19
0, SFC+Knapsack, Weight, 782765958.0000000000, 20
0, SFC+Knapsack, Weight, 781911863.0000000000, 21
0, SFC+Knapsack, Weight, 781729419.0000000000, 22
0, SFC+Knapsack, Weight, 780790550.0000000000, 23
0, SFC+Knapsack, Efficiency, 0.7146168966, 0
0, SFC+Knapsack, UsedEfficiency, 0.7146168966, 0
0, SFC+Knapsack, Time, 0.0000903280, 0
0, SFC+Painter, Weight, 1000000001.0000000000, 11
0, SFC+Painter, Weight, 997582989.0000000000, 2
0, SFC+Painter, Weight, 991317276.0000000000, 5
0, SFC+Painter, Weight, 985788904.0000000000, 4
0, SFC+Painter, Weight, 972276370.0000000000, 6
0, SFC+Painter, Weight, 964149020.0000000000, 3
0, SFC+Painter, Weight, 925024848.0000000000, 20
0, SFC+Painter, Weight, 891937580.0000000000, 1
0, SFC+Painter, Weight, 885977934.0000000000, 0
0, SFC+Painter, Weight, 884427081.0000000000, 22
0, SFC+Painter, Weight, 853656736.0000000000, 12
0, SFC+Painter, Weight, 739402145.0000000000, 14
0, SFC+Painter, Weight, 717147081.0000000000, 17
0, SFC+Painter, Weight, 710988815.0000000000, 8
0, SFC+Painter, Weight, 687518913.0000000000, 7
0, SFC+Painter, Weight, 666660793.0000000000, 9
0, SFC+Painter, Weight, 647784757.0000000000, 16
0, SFC+Painter, Weight, 634315464.0000000000, 19
0, SFC+Painter, Weight, 625831536.0000000000, 15
0, SFC+Painter, Weight, 621376934.0000000000, 21
0, SFC+Painter, Weight, 614478697.0000000000, 10
0, SFC+Painter, Weight, 600839344.0000000000, 13
0, SFC+Painter, Weight, 596254547.0000000000, 18
0, SFC+Painter, Weight, 0.0000000000, 23
0, SFC+Painter, Efficiency, 0.7589474061, 0
0, SFC+Painter, UsedEfficiency, 0.7589474061, 0
0, SFC+Painter, Time, 0.0001334080, 0
0, Painter+Knapsack, Weight, 743682164.0000000000, 0
0, Painter+Knapsack, Weight, 739974327.0000000000, 1
0, Painter+Knapsack, Weight, 728158162.0000000000, 2
0, Painter+Knapsack, Weight, 727018983.0000000000, 3
0, Painter+Knapsack, Weight, 785317331.0000000000, 4
0, Painter+Knapsack, Weight, 784917644.0000000000, 5
0, Painter+Knapsack, Weight, 784831012.0000000000, 6
0, Painter+Knapsack, Weight, 783714754.0000000000, 7
0, Painter+Knapsack, Weight, 877102490.0000000000, 8
0, Painter+Knapsack, Weight, 772115787.0000000000, 9
0, Painter+Knapsack, Weight, 771728045.0000000000, 10
0, Painter+Knapsack, Weight, 767104225.0000000000, 11
0, Painter+Knapsack, Weight, 1000000001.0000000000, 12
0, Painter+Knapsack, Weight, 730990191.0000000000, 13
0, Painter+Knapsack, Weight, 730387297.0000000000, 14
0, Painter+Knapsack, Weight, 725122091.0000000000, 15
0, Painter+Knapsack, Weight, 676096097.0000000000, 16
0, Painter+Knapsack, Weight, 675858645.0000000000, 17
0, Painter+Knapsack, Weight, 672863190.0000000000, 18
0, Painter+Knapsack, Weight, 672611002.0000000000, 19
0, Painter+Knapsack, Weight, 780790550.0000000000, 20
0, Painter+Knapsack, Weight, 777620391.0000000000, 21
0, Painter+Knapsack, Weight, 755851655.0000000000, 22
0, Painter+Knapsack, Weight, 750881731.0000000000, 23
0, Painter+Knapsack, Efficiency, 0.7589474061, 0
0, Painter+Knapsack, UsedEfficiency, 0.7589474061, 0
0, Painter+Knapsack, Time, 0.0001285600, 0
1, Original, PreviousEfficiency, 0.3807560633, 0
1, Original, Efficiency, 0.3807560633, 0
1, Original, Weight, 1737370604.0000000000, 0
1, Original, Weight, 1602089785.0000000000, 1
1, Original, Weight, 14489414021.0000000000, 2
1, Original, Weight, 14072191045.0000000000, 3
1, Original, Weight, 6088008896.0000000000, 4
1, Original, Weight, 1549721475.0000000000, 5
1, Original, Weight, 1597969473.0000000000, 6
1, Original, Weight, 1549662518.0000000000, 7
1, Original, Weight, 1548469441.0000000000, 8
1, Original, Weight, 1596540853.0000000000, 9
1, Original, Weight, 1591666596.0000000000, 10
1, Original, Weight, 14953148680.0000000000, 11
1, Original, Weight, 14276675216.0000000000, 12
1, Original, Weight, 4086510124.0000000000, 13
1, Original, Weight, 1591702210.0000000000, 14
1, Original, Weight, 13081738078.0000000000, 15
1, Original, Weight, 14730021483.0000000000, 16
1, Original, Weight, 13922504486.0000000000, 17
1, Original, Weight, 1618994826.0000000000, 18
1, Original, Weight, 5132908487.0000000000, 19
1, Original, Weight, 1446615500.0000000000, 20
1, Original, Weight, 1459593128.0000000000, 21
1, Original, Weight, 1454225044.0000000000, 22
1, Original, Weight, 1466306657.0000000000, 23
1, Original, UsedEfficiency, 0.3807560633, 0
1, Knapsack, PreviousEfficiency, 0.5681018323, 0
1, Knapsack, Weight, 5726840929.0000000000, 0
1, Knapsack, Weight, 5726676678.0000000000, 1
1, Knapsack, Weight, 5726667758.0000000000, 2
1, Knapsack, Weight, 5726476216.0000000000, 3
1, Knapsack, Weight, 5723118185.0000000000, 4
1, Knapsack, Weight, 5722893638.0000000000, 5
1, Knapsack, Weight, 5722516038.0000000000, 6
1, Knapsack, Weight, 5713601872.0000000000, 7
1, Knapsack, Weight, 5709918059.0000000000, 8
1, Knapsack, Weight, 5708874733.0000000000, 9
1, Knapsack, Weight, 5700316380.0000000000, 10
1, Knapsack, Weight, 5700303939.0000000000, 11
1, Knapsack, Weight, 5699039722.0000000000, 12
1, Knapsack, Weight, 5676655900.0000000000, 13
1, Knapsack, Weight, 5674623004.0000000000, 14
1, Knapsack, Weight, 5674239642.0000000000, 15
1, Knapsack, Weight, 5668133881.0000000000, 16
1, Knapsack, Weight, 5664954624.0000000000, 17
1, Knapsack, Weight, 5664937731.0000000000, 18
1, Knapsack, Weight, 5664071762.0000000000, 19
1, Knapsack, Weight, 5663689390.0000000000, 20
1, Knapsack, Weight, 5663036143.0000000000, 21
1, Knapsack, Weight, 5661296473.0000000000, 22
1, Knapsack, Weight, 5661165929.0000000000, 23
1, Knapsack, Efficiency, 0.9941784828, 0
1, Knapsack, UsedEfficiency, 0.9941784828, 0
1, Knapsack, Time, 0.0000570770, 0
1, Karmarkar-Karp, PreviousEfficiency, 0.5681018323, 0
1, Karmarkar-Karp, Weight, 5691585818.0000000000, 0
1, Karmarkar-Karp, Weight, 5691585836.0000000000, 1
1, Karmarkar-Karp, Weight, 5691590998.0000000000, 2
1, Karmarkar-Karp, Weight, 5691591384.0000000000, 3
1, Karmarkar-Karp, Weight, 5691592768.0000000000, 4
1, Karmarkar-Karp, Weight, 5691592976.0000000000, 5
1, Karmarkar-Karp, Weight, 5691593916.0000000000, 6
1, Karmarkar-Karp, Weight, 5691641258.0000000000, 7
1, Karmarkar-Karp, Weight, 5691799790.0000000000, 8
1, Karmarkar-Karp, Weight, 5691801281.0000000000, 9
1, Karmarkar-Karp, Weight, 5691802305.0000000000, 10
1, Karmarkar-Karp, Weight, 5691802619.0000000000, 11
1, Karmarkar-Karp, Weight, 5693059087.0000000000, 12
1, Karmarkar-Karp, Weight, 5693062667.0000000000, 13
1, Karmarkar-Karp, Weight, 5693067802.0000000000, 14
1, Karmarkar-Karp, Weight, 5693393636.0000000000, 15
1, Karmarkar-Karp, Weight, 5694343101.0000000000, 16
1, Karmarkar-Karp, Weight, 5694999823.0000000000, 17
1, Karmarkar-Karp, Weight, 5695490210.0000000000, 18
1, Karmarkar-Karp, Weight, 5695798314.0000000000, 19
1, Karmarkar-Karp, Weight, 5695813933.0000000000, 20
1, Karmarkar-Karp, Weight, 5695958160.0000000000, 21
1, Karmarkar-Karp, Weight, 5696327800.0000000000, 22
1, Karmarkar-Karp, Weight, 5702753144.0000000000, 23
1, Karmarkar-Karp, Efficiency, 0.9983777804, 0
1, Karmarkar-Karp, UsedEfficiency, 0.9941784828, 0
1, Karmarkar-Karp, Time, 0.0010374730, 0
1, SFC, PreviousEfficiency, 0.2680544581, 0
1, SFC, Weight, 4847252713.0000000000, 0
1, SFC, Weight, 5988751443.0000000000, 1
1, SFC, Weight, 5741215485.0000000000, 2
1, SFC, Weight, 5933524724.0000000000, 3
1, SFC, Weight, 5918128007.0000000000, 4
1, SFC, Weight, 5285415378.0000000000, 5
1, SFC, Weight, 6011117025.0000000000, 6
1, SFC, Weight, 5101294160.0000000000, 7
1, SFC, Weight, 5870080690.0000000000, 8
1, SFC, Weight, 5676585002.0000000000, 9
1, SFC, Weight, 5925104621.0000000000, 10
1, SFC, Weight, 5717972782.0000000000, 11
1, SFC, Weight, 5470403095.0000000000, 12
1, SFC, Weight, 5891535636.0000000000, 13
1, SFC, Weight, 5870637032.0000000000, 14
1, SFC, Weight, 5764830293.0000000000, 15
1, SFC, Weight, 5466661524.0000000000, 16
1, SFC, Weight, 5940420567.0000000000, 17
1, SFC, Weight, 5735069508.0000000000, 18
1, SFC, Weight, 5681314217.0000000000, 19
1, SFC, Weight, 5681907555.0000000000, 20
1, SFC, Weight, 5736655811.0000000000, 21
1, SFC, Weight, 5651295177.0000000000, 22
1, SFC, Weight, 5736876181.0000000000, 23
1, SFC, Efficiency, 0.9471620670, 0
1, SFC, UsedEfficiency, 0.9471620670, 0
1, SFC, Time, 0.0000513960, 0
1, SFC+Knapsack, PreviousEfficiency, 0.2537070623, 0
1, SFC+Knapsack, Weight, 5897628114.0000000000, 0
1, SFC+Knapsack, Weight, 5641445186.0000000000, 1
1, SFC+Knapsack, Weight, 5490488469.0000000000, 2
1, SFC+Knapsack, Weight, 5481182596.0000000000, 3
1, SFC+Knapsack, Weight, 5967951878.0000000000, 4
1, SFC+Knapsack, Weight, 5965864686.0000000000, 5
1, SFC+Knapsack, Weight, 5250828090.0000000000, 6
1, SFC+Knapsack, Weight, 5131309916.0000000000, 7
1, SFC+Knapsack, Weight, 6013192376.0000000000, 8
1, SFC+Knapsack, Weight, 6010506441.0000000000, 9
1, SFC+Knapsack, Weight, 5585833440.0000000000, 10
1, SFC+Knapsack, Weight, 5580210838.0000000000, 11
1, SFC+Knapsack, Weight, 5758558398.0000000000, 12
1, SFC+Knapsack, Weight, 5752164246.0000000000, 13
1, SFC+Knapsack, Weight, 5744131418.0000000000, 14
1, SFC+Knapsack, Weight, 5742551994.0000000000, 15
1, SFC+Knapsack, Weight, 5740404534.0000000000, 16
1, SFC+Knapsack, Weight, 5729475725.0000000000, 17
1, SFC+Knapsack, Weight, 5690342161.0000000000, 18
1, SFC+Knapsack, Weight, 5663243396.0000000000, 19
1, SFC+Knapsack, Weight, 5732866477.0000000000, 20
1, SFC+Knapsack, Weight, 5697695227.0000000000, 21
1, SFC+Knapsack, Weight, 5697647976.0000000000, 22
1, SFC+Knapsack, Weight, 5678525044.0000000000, 23
1, SFC+Knapsack, Efficiency, 0.9468351701, 0
1, SFC+Knapsack, UsedEfficiency, 0.9468351701, 0
1, SFC+Knapsack, Time, 0.0000742890, 0
1, SFC+Painter, PreviousEfficiency, 0.3010712185, 0
1, SFC+Painter, Weight, 5960622129.0000000000, 7
1, SFC+Painter, Weight, 5959548870.0000000000, 20
1, SFC+Painter, Weight, 5957500023.0000000000, 22
1, SFC+Painter, Weight, 5940420567.0000000000, 17
1, SFC+Painter, Weight, 5933524724.0000000000, 3
1, SFC+Painter, Weight, 5925104621.0000000000, 10
1, SFC+Painter, Weight, 5921141283.0000000000, 21
1, SFC+Painter, Weight, 5918128007.0000000000, 4
1, SFC+Painter, Weight, 5915548036.0000000000, 19
1, SFC+Painter, Weight, 5891704943.0000000000, 18
1, SFC+Painter, Weight, 5891535636.0000000000, 13
1, SFC+Painter, Weight, 5870637032.0000000000, 14
1, SFC+Painter, Weight, 5870080690.0000000000, 8
1, SFC+Painter, Weight, 5764830293.0000000000, 15
1, SFC+Painter, Weight, 5741215485.0000000000, 2
1, SFC+Painter, Weight, 5717972782.0000000000, 11
1, SFC+Painter, Weight, 5705258680.0000000000, 0
1, SFC+Painter, Weight, 5676585002.0000000000, 9
1, SFC+Painter, Weight, 5470403095.0000000000, 12
1, SFC+Painter, Weight, 5466661524.0000000000, 16
1, SFC+Painter, Weight, 5285415378.0000000000, 5
1, SFC+Painter, Weight, 5151789056.0000000000, 6
1, SFC+Painter, Weight, 5130745476.0000000000, 1
1, SFC+Painter, Weight, 4577675294.0000000000, 23
1, SFC+Painter, Efficiency, 0.9551858687, 0
1, SFC+Painter, UsedEfficiency, 0.9551858687, 0
1, SFC+Painter, Time, 0.0001096340, 0
1, Painter+Knapsack, PreviousEfficiency, 0.2537070623, 0
1, Painter+Knapsack, Weight, 5897628114.0000000000, 0
1, Painter+Knapsack, Weight, 5641445186.0000000000, 1
1, Painter+Knapsack, Weight, 5490488469.0000000000, 2
1, Painter+Knapsack, Weight, 5481182596.0000000000, 3
1, Painter+Knapsack, Weight, 5968966178.0000000000, 4
1, Painter+Knapsack, Weight, 5968810591.0000000000, 5
1, Painter+Knapsack, Weight, 5968183909.0000000000, 6
1, Painter+Knapsack, Weight, 5250828090.0000000000, 7
1, Painter+Knapsack, Weight, 6012410266.0000000000, 8
1, Painter+Knapsack, Weight, 6007623200.0000000000, 9
1, Painter+Knapsack, Weight, 5577327290.0000000000, 10
1, Painter+Knapsack, Weight, 5525897970.0000000000, 11
1, Painter+Knapsack, Weight, 5760482954.0000000000, 12
1, Painter+Knapsack, Weight, 5752164246.0000000000, 13
1, Painter+Knapsack, Weight, 5746496012.0000000000, 14
1, Painter+Knapsack, Weight, 5745588958.0000000000, 15
1, Painter+Knapsack, Weight, 5656234980.0000000000, 16
1, Painter+Knapsack, Weight, 5649334491.0000000000, 17
1, Painter+Knapsack, Weight, 5603138640.0000000000, 18
1, Painter+Knapsack, Weight, 5602620328.0000000000, 19
1, Painter+Knapsack, Weight, 5615861517.0000000000, 20
1, Painter+Knapsack, Weight, 5587406743.0000000000, 21
1, Painter+Knapsack, Weight, 5579221740.0000000000, 22
1, Painter+Knapsack, Weight, 5554706158.0000000000, 23
1, Painter+Knapsack, Efficiency, 0.9469583369, 0
1, Painter+Knapsack, UsedEfficiency, 0.9469583369, 0
1, Painter+Knapsack, Time, 0.0001238200, 0
2, Original, PreviousEfficiency, 0.3705463722, 0
2, Original, Efficiency, 0.9666283429, 0
2, Original, Weight, 6098829838.0000000000, 0
2, Original, Weight, 6141453898.0000000000, 1
2, Original, Weight, 6053687508.0000000000, 2
2, Original, Weight, 5886585761.0000000000, 3
2, Original, Weight, 6107775755.0000000000, 4
2, Original, Weight, 6101228378.0000000000, 5
2, Original, Weight, 5849354279.0000000000, 6
2, Original, Weight, 5836237082.0000000000, 7
2, Original, Weight, 6009467386.0000000000, 8
2, Original, Weight, 5975946068.0000000000, 9
2, Original, Weight, 6006743991.0000000000, 10
2, Original, Weight, 5733537848.0000000000, 11
2, Original, Weight, 5911556476.0000000000, 12
2, Original, Weight, 5648469830.0000000000, 13
2, Original, Weight, 5696603806.0000000000, 14
2, Original, Weight, 5598535717.0000000000, 15
2, Original, Weight, 5677209789.0000000000, 16
2, Original, Weight, 5733081888.0000000000, 17
2, Original, Weight, 6055950767.0000000000, 18
2, Original, Weight, 6035585725.0000000000, 19
2, Original, Weight, 6102342870.0000000000, 20
2, Original, Weight, 6065979303.0000000000, 21
2, Original, Weight, 6039417877.0000000000, 22
2, Original, Weight, 6110499872.0000000000, 23
2, Original, UsedEfficiency, 0.9666283429, 0
2, Knapsack, PreviousEfficiency, 0.9666283429, 0
2, Knapsack, Weight, 5960609300.0000000000, 0
2, Knapsack, Weight, 5960330263.0000000000, 1
2, Knapsack, Weight, 5959572506.0000000000, 2
2, Knapsack, Weight, 5959002601.0000000000, 3
2, Knapsack, Weight, 5957819331.0000000000, 4
2, Knapsack, Weight, 5949389248.0000000000, 5
2, Knapsack, Weight, 5939841513.0000000000, 6
2, Knapsack, Weight, 5939000782.0000000000, 7
2, Knapsack, Weight, 5935303711.0000000000, 8
2, Knapsack, Weight, 5935076859.0000000000, 9
2, Knapsack, Weight, 5934374540.0000000000, 10
2, Knapsack, Weight, 5933442319.0000000000, 11
2, Knapsack, Weight, 5930739412.0000000000, 12
2, Knapsack, Weight, 5930714419.0000000000, 13
2, Knapsack, Weight, 5930637832.0000000000, 14
2, Knapsack, Weight, 5930607280.0000000000, 15
2, Knapsack, Weight, 5929939804.0000000000, 16
2, Knapsack, Weight, 5929674639.0000000000, 17
2, Knapsack, Weight, 5929377903.0000000000, 18
2, Knapsack, Weight, 5928858374.0000000000, 19
2, Knapsack, Weight, 5923076600.0000000000, 20
2, Knapsack, Weight, 5922467350.0000000000, 21
2, Knapsack, Weight, 5914359939.0000000000, 22
2, Knapsack, Weight, 5911865187.0000000000, 23
2, Knapsack, Efficiency, 0.9959558001, 0
2, Knapsack, UsedEfficiency, 0.9666283429, 0
2, Knapsack, Time, 0.0000555940, 0
2, Karmarkar-Karp, PreviousEfficiency, 0.9623396071, 0
2, Karmarkar-Karp, Weight, 5935127847.0000000000, 0
2, Karmarkar-Karp, Weight, 5935130834.0000000000, 1
2, Karmarkar-Karp, Weight, 5935131149.0000000000, 2
2, Karmarkar-Karp, Weight, 5935131232.0000000000, 3
2, Karmarkar-Karp, Weight, 5935133753.0000000000, 4
2, Karmarkar-Karp, Weight, 5935134097.0000000000, 5
2, Karmarkar-Karp, Weight, 5935134205.0000000000, 6
2, Karmarkar-Karp, Weight, 5935134721.0000000000, 7
2, Karmarkar-Karp, Weight, 5935135479.0000000000, 8
2, Karmarkar-Karp, Weight, 5935137839.0000000000, 9
2, Karmarkar-Karp, Weight, 5935138754.0000000000, 10
2, Karmarkar-Karp, Weight, 5935138844.0000000000, 11
2, Karmarkar-Karp, Weight, 5935142280.0000000000, 12
2, Karmarkar-Karp, Weight, 5935144477.0000000000, 13
2, Karmarkar-Karp, Weight, 5935144879.0000000000, 14
2, Karmarkar-Karp, Weight, 5935814383.0000000000, 15
2, Karmarkar-Karp, Weight, 5935864529.0000000000, 16
2, Karmarkar-Karp, Weight, 5935940818.0000000000, 17
2, Karmarkar-Karp, Weight, 5935941982.0000000000, 18
2, Karmarkar-Karp, Weight, 5938255438.0000000000, 19
2, Karmarkar-Karp, Weight, 5938255999.0000000000, 20
2, Karmarkar-Karp, Weight, 5938437756.0000000000, 21
2, Karmarkar-Karp, Weight, 5941652429.0000000000, 22
2, Karmarkar-Karp, Weight, 5948877988.0000000000, 23
2, Karmarkar-Karp, Efficiency, 0.9979198458, 0
2, Karmarkar-Karp, UsedEfficiency, 0.9623396071, 0
2, Karmarkar-Karp, Time, 0.0010143800, 0
2, SFC, PreviousEfficiency, 0.9102126290, 0
2, SFC, Weight, 5370447403.0000000000, 0
2, SFC, Weight, 6429706104.0000000000, 1
2, SFC, Weight, 5678382733.0000000000, 2
2, SFC, Weight, 6206243294.0000000000, 3
2, SFC, Weight, 5463311277.0000000000, 4
2, SFC, Weight, 6347713190.0000000000, 5
2, SFC, Weight, 5444021453.0000000000, 6
2, SFC, Weight, 6372807204.0000000000, 7
2, SFC, Weight, 5471452895.0000000000, 8
2, SFC, Weight, 5856577487.0000000000, 9
2, SFC, Weight, 5997583188.0000000000, 10
2, SFC, Weight, 6106770731.0000000000, 11
2, SFC, Weight, 6202680592.0000000000, 12
2, SFC, Weight, 6112815703.0000000000, 13
2, SFC, Weight, 5447976595.0000000000, 14
2, SFC, Weight, 6274878099.0000000000, 15
2, SFC, Weight, 5702213489.0000000000, 16
2, SFC, Weight, 5569402469.0000000000, 17
2, SFC, Weight, 6135342383.0000000000, 18
2, SFC, Weight, 6335851410.0000000000, 19
2, SFC, Weight, 6006237098.0000000000, 20
2, SFC, Weight, 5997232991.0000000000, 21
2, SFC, Weight, 5941807166.0000000000, 22
2, SFC, Weight, 6004626758.0000000000, 23
2, SFC, Efficiency, 0.9232931193, 0
2, SFC, UsedEfficiency, 0.9102126290, 0
2, SFC, Time, 0.0000507250, 0
2, SFC+Knapsack, PreviousEfficiency, 0.8822269222, 0
2, SFC+Knapsack, Weight, 5947634832.0000000000, 0
2, SFC+Knapsack, Weight, 5915456853.0000000000, 1
2, SFC+Knapsack, Weight, 5911994480.0000000000, 2
2, SFC+Knapsack, Weight, 5909693369.0000000000, 3
2, SFC+Knapsack, Weight, 6359561672.0000000000, 4
2, SFC+Knapsack, Weight, 6347458432.0000000000, 5
2, SFC+Knapsack, Weight, 5461036650.0000000000, 6
2, SFC+Knapsack, Weight, 5459796370.0000000000, 7
2, SFC+Knapsack, Weight, 6101996564.0000000000, 8
2, SFC+Knapsack, Weight, 5917699083.0000000000, 9
2, SFC+Knapsack, Weight, 5911961429.0000000000, 10
2, SFC+Knapsack, Weight, 5500727225.0000000000, 11
2, SFC+Knapsack, Weight, 6105347260.0000000000, 12
2, SFC+Knapsack, Weight, 6101487679.0000000000, 13
2, SFC+Knapsack, Weight, 5916409786.0000000000, 14
2, SFC+Knapsack, Weight, 5915106264.0000000000, 15
2, SFC+Knapsack, Weight, 5971003534.0000000000, 16
2, SFC+Knapsack, Weight, 5935079896.0000000000, 17
2, SFC+Knapsack, Weight, 5920080347.0000000000, 18
2, SFC+Knapsack, Weight, 5916645974.0000000000, 19
2, SFC+Knapsack, Weight, 6023532272.0000000000, 20
2, SFC+Knapsack, Weight, 5992009310.0000000000, 21
2, SFC+Knapsack, Weight, 5973152784.0000000000, 22
