0, Original, Efficiency, 0.8055944476, 0
1, SFC+Knapsack, Weight, 3681112990.0000000000, 0
1, SFC+Knapsack, Weight, 3636662705.0000000000, 1
1, SFC+Knapsack, Weight, 3622395068.0000000000, 2
1, SFC+Knapsack, Weight, 3617079628.0000000000, 3
1, SFC+Knapsack, Efficiency, 0.9886446321, 0
1, SFC+Knapsack, UsedEfficiency, 0.8269663299, 0
1, SFC+Knapsack, Time, 0.0000200470, 0
1, SFC+Painter, PreviousEfficiency, 0.6028378335, 0
1, SFC+Painter, Weight, 3940636858.0000000000, 1
1, SFC+Painter, Weight, 3768398224.0000000000, 0
1, SFC+Painter, Weight, 3717067321.0000000000, 2
1, SFC+Painter, Weight, 3131147988.0000000000, 3
1, SFC+Painter, Efficiency, 0.9235341212, 0
1, SFC+Painter, UsedEfficiency, 0.9235341212, 0
1, SFC+Painter, Time, 0.0000260090, 0
1, Painter+Knapsack, PreviousEfficiency, 0.8269663299, 0
1, Painter+Knapsack, Weight, 3681112990.0000000000, 0
1, Painter+Knapsack, Weight, 3636662705.0000000000, 1
1, Painter+Knapsack, Weight, 3622395068.0000000000, 2
1, Painter+Knapsack, Weight, 3617079628.0000000000, 3
1, Painter+Knapsack, Efficiency, 0.9886446321, 0
1, Painter+Knapsack, UsedEfficiency, 0.8269663299, 0
1, Painter+Knapsack, Time, 0.0000232030, 0
2, Original, PreviousEfficiency, 0.4155710924, 0
2, Original, Efficiency, 0.9580994772, 0
2, Original, Weight, 3884504735.0000000000, 0
2, Original, Weight, 3678315747.0000000000, 1
2, Original, Weight, 3612141168.0000000000, 2
2, Original, Weight, 3712006173.0000000000, 3
2, Original, UsedEfficiency, 0.9580994772, 0
2, Knapsack, PreviousEfficiency, 0.8260018337, 0
2, Knapsack, Weight, 3745240805.0000000000, 0
2, Knapsack, Weight, 3739387524.0000000000, 1
2, Knapsack, Weight, 3714365677.0000000000, 2
2, Knapsack, Weight, 3687973817.0000000000, 3
2, Knapsack, Efficiency, 0.9937256773, 0
2, Knapsack, UsedEfficiency, 0.9937256773, 0
2, Knapsack, Time, 0.0000156290, 0
2, Karmarkar-Karp, PreviousEfficiency, 0.8388904274, 0
2, Karmarkar-Karp, Weight, 3703473132.0000000000, 0
2, Karmarkar-Karp, Weight, 3725119781.0000000000, 1
2, Karmarkar-Karp, Weight, 3728900230.0000000000, 2
2, Karmarkar-Karp, Weight, 3729474680.0000000000, 3
2, Karmarkar-Karp, Efficiency, 0.9979265916, 0
2, Karmarkar-Karp, UsedEfficiency, 0.8388904274, 0
2, Karmarkar-Karp, Time, 0.0000605020, 0
2, SFC, PreviousEfficiency, 0.8302316728, 0
2, SFC, Weight, 2952477686.0000000000, 0
2, SFC, Weight, 4482775203.0000000000, 1
2, SFC, Weight, 3701313638.0000000000, 2
2, SFC, Weight, 3750401296.0000000000, 3
2, SFC, Efficiency, 0.8302316728, 0
2, SFC, UsedEfficiency, 0.8302316728, 0
2, SFC, Time, 0.0000214810, 0
2, SFC+Knapsack, PreviousEfficiency, 0.8260018337, 0
2, SFC+Knapsack, Weight, 3745240805.0000000000, 0
2, SFC+Knapsack, Weight, 3739387524.0000000000, 1
2, SFC+Knapsack, Weight, 3714365677.0000000000, 2
2, SFC+Knapsack, Weight, 3687973817.0000000000, 3
2, SFC+Knapsack, Efficiency, 0.9937256773, 0
2, SFC+Knapsack, UsedEfficiency, 0.9937256773, 0
2, SFC+Knapsack, Time, 0.0000266090, 0
2, SFC+Painter, PreviousEfficiency, 0.8734778343, 0
2, SFC+Painter, Weight, 3931674211.0000000000, 0
2, SFC+Painter, Weight, 3777495690.0000000000, 2
2, SFC+Painter, Weight, 3674219244.0000000000, 3
2, SFC+Painter, Weight, 3503578678.0000000000, 1
2, SFC+Painter, Efficiency, 0.9466048701, 0
2, SFC+Painter, UsedEfficiency, 0.8734778343, 0
2, SFC+Painter, Time, 0.0000357470, 0
2, Painter+Knapsack, PreviousEfficiency, 0.8260018337, 0
2, Painter+Knapsack, Weight, 3745240805.0000000000, 0
2, Painter+Knapsack, Weight, 3739387524.0000000000, 1
2, Painter+Knapsack, Weight, 3714365677.0000000000, 2
2, Painter+Knapsack, Weight, 3687973817.0000000000, 3
2, Painter+Knapsack, Efficiency, 0.9937256773, 0
2, Painter+Knapsack, UsedEfficiency, 0.9937256773, 0
2, Painter+Knapsack, Time, 0.0000243660, 0
3, Original, PreviousEfficiency, 0.9522621169, 0
3, Original, Efficiency, 0.9522621169, 0
3, Original, Weight, 3862012449.0000000000, 0
3, Original, Weight, 3639623985.0000000000, 1
3, Original, Weight, 3539715938.0000000000, 2
3, Original, Weight, 3669240228.0000000000, 3
3, Original, UsedEfficiency, 0.9522621169, 0
3, Knapsack, PreviousEfficiency, 0.9907958856, 0
3, Knapsack, Weight, 3720754488.0000000000, 0
3, Knapsack, Weight, 3670005506.0000000000, 1
3, Knapsack, Weight, 3664297923.0000000000, 2
3, Knapsack, Weight, 3655534683.0000000000, 3
3, Knapsack, Efficiency, 0.9884146245, 0
3, Knapsack, UsedEfficiency, 0.9907958856, 0
3, Knapsack, Time, 0.0000159100, 0
3, Karmarkar-Karp, PreviousEfficiency, 0.8352964337, 0
3, Karmarkar-Karp, Weight, 3676567805.0000000000, 0
3, Karmarkar-Karp, Weight, 3677912915.0000000000, 1
3, Karmarkar-Karp, Weight, 3677943732.0000000000, 2
3, Karmarkar-Karp, Weight, 3678168148.0000000000, 3
3, Karmarkar-Karp, Efficiency, 0.9998586258, 0
3, Karmarkar-Karp, UsedEfficiency, 0.8352964337, 0
3, Karmarkar-Karp, Time, 0.0000567160, 0
3, SFC, PreviousEfficiency, 0.8188649221, 0
3, SFC, Weight, 2855486938.0000000000, 0
3, SFC, Weight, 4491153609.0000000000, 1
3, SFC, Weight, 3651672067.0000000000, 2
3, SFC, Weight, 3712279986.0000000000, 3
3, SFC, Efficiency, 0.8188649221, 0
3, SFC, UsedEfficiency, 0.8188649221, 0
3, SFC, Time, 0.0000216700, 0
3, SFC+Knapsack, PreviousEfficiency, 0.9907958856, 0
3, SFC+Knapsack, Weight, 3720754488.0000000000, 0
3, SFC+Knapsack, Weight, 3670005506.0000000000, 1
3, SFC+Knapsack, Weight, 3664297923.0000000000, 2
3, SFC+Knapsack, Weight, 3655534683.0000000000, 3
3, SFC+Knapsack, Efficiency, 0.9884146245, 0
3, SFC+Knapsack, UsedEfficiency, 0.9907958856, 0
3, SFC+Knapsack, Time, 0.0000194260, 0
3, SFC+Painter, PreviousEfficiency, 0.8625002106, 0
3, SFC+Painter, Weight, 3829588193.0000000000, 0
3, SFC+Painter, Weight, 3726677992.0000000000, 2
3, SFC+Painter, Weight, 3637274061.0000000000, 3
3, SFC+Painter, Weight, 3517052354.0000000000, 1
3, SFC+Painter, Efficiency, 0.9603247046, 0
3, SFC+Painter, UsedEfficiency, 0.8625002106, 0
3, SFC+Painter, Time, 0.0000247860, 0
3, Painter+Knapsack, PreviousEfficiency, 0.9907958856, 0
3, Painter+Knapsack, Weight, 3720754488.0000000000, 0
3, Painter+Knapsack, Weight, 3670005506.0000000000, 1
3, Painter+Knapsack, Weight, 3664297923.0000000000, 2
3, Painter+Knapsack, Weight, 3655534683.0000000000, 3
3, Painter+Knapsack, Efficiency, 0.9884146245, 0
3, Painter+Knapsack, UsedEfficiency, 0.9907958856, 0
3, Painter+Knapsack, Time, 0.0000214100, 0
4, Original, PreviousEfficiency, 0.9557815890, 0
4, Original, Efficiency, 0.9557815890, 0
4, Original, Weight, 3899455662.0000000000, 0
4, Original, Weight, 3674225194.0000000000, 1
4, Original, Weight, 3596426236.0000000000, 2
4, Original, Weight, 3738004623.0000000000, 3
4, Original, UsedEfficiency, 0.9557815890, 0
4, Knapsack, PreviousEfficiency, 0.9879153786, 0
4, Knapsack, Weight, 3768008046.0000000000, 0
4, Knapsack, Weight, 3726930422.0000000000, 1
4, Knapsack, Weight, 3710676968.0000000000, 2
4, Knapsack, Weight, 3702496279.0000000000, 3
4, Knapsack, Efficiency, 0.9891241959, 0
4, Knapsack, UsedEfficiency, 0.9879153786, 0
4, Knapsack, Time, 0.0000151080, 0
4, Karmarkar-Karp, PreviousEfficiency, 0.8363586403, 0
4, Karmarkar-Karp, Weight, 3719157788.0000000000, 0
4, Karmarkar-Karp, Weight, 3720086113.0000000000, 1
4, Karmarkar-Karp, Weight, 3725755954.0000000000, 2
4, Karmarkar-Karp, Weight, 3743111860.0000000000, 3
4, Karmarkar-Karp, Efficiency, 0.9957030589, 0
4, Karmarkar-Karp, UsedEfficiency, 0.8363586403, 0
4, Karmarkar-Karp, Time, 0.0000522170, 0
4, SFC, PreviousEfficiency, 0.8179432566, 0
4, SFC, Weight, 2897010611.0000000000, 0
4, SFC, Weight, 4556584945.0000000000, 1
4, SFC, Weight, 3690448747.0000000000, 2
4, SFC, Weight, 3764067412.0000000000, 3
4, SFC, Efficiency, 0.8179432566, 0
4, SFC, UsedEfficiency, 0.8179432566, 0
4, SFC, Time, 0.0000213200, 0
4, SFC+Knapsack, PreviousEfficiency, 0.9879153786, 0
4, SFC+Knapsack, Weight, 3768008046.0000000000, 0
4, SFC+Knapsack, Weight, 3726930422.0000000000, 1
4, SFC+Knapsack, Weight, 3710676968.0000000000, 2
4, SFC+Knapsack, Weight, 3702496279.0000000000, 3
4, SFC+Knapsack, Efficiency, 0.9891241959, 0
4, SFC+Knapsack, UsedEfficiency, 0.9879153786, 0
4, SFC+Knapsack, Time, 0.0000184240, 0
4, SFC+Painter, PreviousEfficiency, 0.8608428977, 0
4, SFC+Painter, Weight, 3882539243.0000000000, 0
4, SFC+Painter, Weight, 3766334899.0000000000, 2
4, SFC+Painter, Weight, 3688181260.0000000000, 3
4, SFC+Painter, Weight, 3571056313.0000000000, 1
4, SFC+Painter, Efficiency, 0.9599459775, 0
4, SFC+Painter, UsedEfficiency, 0.8608428977, 0
4, SFC+Painter, Time, 0.0000245750, 0
4, Painter+Knapsack, PreviousEfficiency, 0.9879153786, 0
4, Painter+Knapsack, Weight, 3768008046.0000000000, 0
4, Painter+Knapsack, Weight, 3726930422.0000000000, 1
4, Painter+Knapsack, Weight, 3710676968.0000000000, 2
4, Painter+Knapsack, Weight, 3702496279.0000000000, 3
4, Painter+Knapsack, Efficiency, 0.9891241959, 0
4, Painter+Knapsack, UsedEfficiency, 0.9879153786, 0
4, Painter+Knapsack, Time, 0.0000205690, 0
5, Original, PreviousEfficiency, 0.9673457877, 0
5, Original, Efficiency, 0.9673457877, 0
5, Original, Weight, 3825364720.0000000000, 0
5, Original, Weight, 3660563534.0000000000, 1
5, Original, Weight, 3581235859.0000000000, 2
5, Original, Weight, 3734637680.0000000000, 3
5, Original, UsedEfficiency, 0.9673457877, 0
5, Knapsack, PreviousEfficiency, 0.9830674608, 0
5, Knapsack, Weight, 3745515483.0000000000, 0
5, Knapsack, Weight, 3692824682.0000000000, 1
5, Knapsack, Weight, 3683605685.0000000000, 2
5, Knapsack, Weight, 3679855943.0000000000, 3
5, Knapsack, Efficiency, 0.9879682690, 0
5, Knapsack, UsedEfficiency, 0.9830674608, 0
5, Knapsack, Time, 0.0000150380, 0
5, Karmarkar-Karp, PreviousEfficiency, 0.8407651362, 0
5, Karmarkar-Karp, Weight, 3688717028.0000000000, 0
5, Karmarkar-Karp, Weight, 3694102624.0000000000, 1
5, Karmarkar-Karp, Weight, 3705747461.0000000000, 2
5, Karmarkar-Karp, Weight, 3713234680.0000000000, 3
5, Karmarkar-Karp, Efficiency, 0.9965571172, 0
5, Karmarkar-Karp, UsedEfficiency, 0.8407651362, 0
5, Karmarkar-Karp, Time, 0.0000546310, 0
5, SFC, PreviousEfficiency, 0.8232977242, 0
5, SFC, Weight, 2875227256.0000000000, 0
5, SFC, Weight, 4494668623.0000000000, 1
5, SFC, Weight, 3672720515.0000000000, 2
5, SFC, Weight, 3759185399.0000000000, 3
5, SFC, Efficiency, 0.8232977242, 0
5, SFC, UsedEfficiency, 0.8232977242, 0
5, SFC, Time, 0.0000206890, 0
5, SFC+Knapsack, PreviousEfficiency, 0.9830674608, 0
5, SFC+Knapsack, Weight, 3745515483.0000000000, 0
5, SFC+Knapsack, Weight, 3692824682.0000000000, 1
5, SFC+Knapsack, Weight, 3683605685.0000000000, 2
5, SFC+Knapsack, Weight, 3679855943.0000000000, 3
5, SFC+Knapsack, Efficiency, 0.9879682690, 0
5, SFC+Knapsack, UsedEfficiency, 0.9830674608, 0
5, SFC+Knapsack, Time, 0.0000181040, 0
5, SFC+Painter, PreviousEfficiency, 0.8648950180, 0
5, SFC+Painter, Weight, 3846571799.0000000000, 0
5, SFC+Painter, Weight, 3748160134.0000000000, 2
5, SFC+Painter, Weight, 3683745780.0000000000, 3
5, SFC+Painter, Weight, 3523324080.0000000000, 1
5, SFC+Painter, Efficiency, 0.9620125768, 0
5, SFC+Painter, UsedEfficiency, 0.8648950180, 0
5, SFC+Painter, Time, 0.0000240450, 0
5, Painter+Knapsack, PreviousEfficiency, 0.9830674608, 0
5, Painter+Knapsack, Weight, 3745515483.0000000000, 0
5, Painter+Knapsack, Weight, 3692824682.0000000000, 1
5, Painter+Knapsack, Weight, 3683605685.0000000000, 2
5, Painter+Knapsack, Weight, 3679855943.0000000000, 3
5, Painter+Knapsack, Efficiency, 0.9879682690, 0
5, Painter+Knapsack, UsedEfficiency, 0.9830674608, 0
5, Painter+Knapsack, Time, 0.0000205680, 0
6, Original, PreviousEfficiency, 0.9689717333, 0
6, Original, Efficiency, 0.9689717333, 0
6, Original, Weight, 3844617037.0000000000, 0
6, Original, Weight, 3699930052.0000000000, 1
6, Original, Weight, 3604691288.0000000000, 2
6, Original, Weight, 3752062560.0000000000, 3
6, Original, UsedEfficiency, 0.9689717333, 0
6, Knapsack, PreviousEfficiency, 0.9724045210, 0
6, Knapsack, Weight, 3749021963.0000000000, 0
6, Knapsack, Weight, 3741286399.0000000000, 1
6, Knapsack, Weight, 3715781831.0000000000, 2
6, Knapsack, Weight, 3695210744.0000000000, 3
6, Knapsack, Efficiency, 0.9936792238, 0
6, Knapsack, UsedEfficiency, 0.9724045210, 0
6, Knapsack, Time, 0.0000152580, 0
6, Karmarkar-Karp, PreviousEfficiency, 0.8426436477, 0
6, Karmarkar-Karp, Weight, 3716960569.0000000000, 0
6, Karmarkar-Karp, Weight, 3724299768.0000000000, 1
6, Karmarkar-Karp, Weight, 3724734958.0000000000, 2
6, Karmarkar-Karp, Weight, 3735305642.0000000000, 3
6, Karmarkar-Karp, Efficiency, 0.9973280881, 0
6, Karmarkar-Karp, UsedEfficiency, 0.8426436477, 0
6, Karmarkar-Karp, Time, 0.0000518670, 0
6, SFC, PreviousEfficiency, 0.8308210688, 0
6, SFC, Weight, 2880020468.0000000000, 0
6, SFC, Weight, 4483907997.0000000000, 1
6, SFC, Weight, 3798789907.0000000000, 2
6, SFC, Weight, 3738582565.0000000000, 3
6, SFC, Efficiency, 0.8308210688, 0
6, SFC, UsedEfficiency, 0.8308210688, 0
6, SFC, Time, 0.0000307470, 0
6, SFC+Knapsack, PreviousEfficiency, 0.9724045210, 0
6, SFC+Knapsack, Weight, 3749021963.0000000000, 0
6, SFC+Knapsack, Weight, 3741286399.0000000000, 1
6, SFC+Knapsack, Weight, 3715781831.0000000000, 2
6, SFC+Knapsack, Weight, 3695210744.0000000000, 3
6, SFC+Knapsack, Efficiency, 0.9936792238, 0
6, SFC+Knapsack, UsedEfficiency, 0.9724045210, 0
6, SFC+Knapsack, Time, 0.0000206790, 0
6, SFC+Painter, PreviousEfficiency, 0.8738455095, 0
6, SFC+Painter, Weight, 3868673239.0000000000, 0
6, SFC+Painter, Weight, 3798789907.0000000000, 2
6, SFC+Painter, Weight, 3738582565.0000000000, 3
6, SFC+Painter, Weight, 3495255226.0000000000, 1
6, SFC+Painter, Efficiency, 0.9629464688, 0
6, SFC+Painter, UsedEfficiency, 0.8738455095, 0
6, SFC+Painter, Time, 0.0000251170, 0
6, Painter+Knapsack, PreviousEfficiency, 0.9724045210, 0
6, Painter+Knapsack, Weight, 3749021963.0000000000, 0
6, Painter+Knapsack, Weight, 3741286399.0000000000, 1
6, Painter+Knapsack, Weight, 3715781831.0000000000, 2
6, Painter+Knapsack, Weight, 3695210744.0000000000, 3
6, Painter+Knapsack, Efficiency, 0.9936792238, 0
6, Painter+Knapsack, UsedEfficiency, 0.9724045210, 0
6, Painter+Knapsack, Time, 0.0000213900, 0
7, Original, PreviousEfficiency, 0.9678039012, 0
7, Original, Efficiency, 0.9678039012, 0
7, Original, Weight, 3870196455.0000000000, 0
7, Original, Weight, 3700706575.0000000000, 1
7, Original, Weight, 3635215586.0000000000, 2
7, Original, Weight, 3776246295.0000000000, 3
7, Original, UsedEfficiency, 0.9678039012, 0
7, Knapsack, PreviousEfficiency, 0.9654808950, 0
7, Knapsack, Weight, 3761202402.0000000000, 0
7, Knapsack, Weight, 3754384082.0000000000, 1
7, Knapsack, Weight, 3738376862.0000000000, 2
7, Knapsack, Weight, 3728401565.0000000000, 3
7, Knapsack, Efficiency, 0.9958494193, 0
7, Knapsack, UsedEfficiency, 0.9654808950, 0
7, Knapsack, Time, 0.0000154290, 0
7, Karmarkar-Karp, PreviousEfficiency, 0.8469745099, 0
7, Karmarkar-Karp, Weight, 3744436169.0000000000, 0
7, Karmarkar-Karp, Weight, 3744822745.0000000000, 1
7, Karmarkar-Karp, Weight, 3744880044.0000000000, 2
7, Karmarkar-Karp, Weight, 3748225953.0000000000, 3
7, Karmarkar-Karp, Efficiency, 0.9992970741, 0
7, Karmarkar-Karp, UsedEfficiency, 0.8469745099, 0
7, Karmarkar-Karp, Time, 0.0000596510, 0
7, SFC, PreviousEfficiency, 0.8295191183, 0
7, SFC, Weight, 2888168604.0000000000, 0
7, SFC, Weight, 4515376614.0000000000, 1
7, SFC, Weight, 3808298198.0000000000, 2
7, SFC, Weight, 3770521495.0000000000, 3
7, SFC, Efficiency, 0.8295191183, 0
7, SFC, UsedEfficiency, 0.8295191183, 0
7, SFC, Time, 0.0000215500, 0
7, SFC+Knapsack, PreviousEfficiency, 0.9654808950, 0
7, SFC+Knapsack, Weight, 3761202402.0000000000, 0
7, SFC+Knapsack, Weight, 3754384082.0000000000, 1
7, SFC+Knapsack, Weight, 3738376862.0000000000, 2
7, SFC+Knapsack, Weight, 3728401565.0000000000, 3
7, SFC+Knapsack, Efficiency, 0.9958494193, 0
7, SFC+Knapsack, UsedEfficiency, 0.9654808950, 0
7, SFC+Knapsack, Time, 0.0000183140, 0
7, SFC+Painter, PreviousEfficiency, 0.8748985786, 0
7, SFC+Painter, Weight, 3888168605.0000000000, 0
7, SFC+Painter, Weight, 3808298198.0000000000, 2
7, SFC+Painter, Weight, 3770521495.0000000000, 3
7, SFC+Painter, Weight, 3515376613.0000000000, 1
7, SFC+Painter, Efficiency, 0.9633304541, 0
7, SFC+Painter, UsedEfficiency, 0.8748985786, 0
7, SFC+Painter, Time, 0.0000238440, 0
7, Painter+Knapsack, PreviousEfficiency, 0.9654808950, 0
7, Painter+Knapsack, Weight, 3761202402.0000000000, 0
7, Painter+Knapsack, Weight, 3754384082.0000000000, 1
7, Painter+Knapsack, Weight, 3738376862.0000000000, 2
7, Painter+Knapsack, Weight, 3728401565.0000000000, 3
7, Painter+Knapsack, Efficiency, 0.9958494193, 0
7, Painter+Knapsack, UsedEfficiency, 0.9654808950, 0
7, Painter+Knapsack, Time, 0.0000208190, 0
8, Original, PreviousEfficiency, 0.9685143416, 0
8, Original, Efficiency, 0.9685143416, 0
8, Original, Weight, 3855294876.0000000000, 0
8, Original, Weight, 3692891175.0000000000, 1
8, Original, Weight, 3630527366.0000000000, 2
8, Original, Weight, 3756920097.0000000000, 3
8, Original, UsedEfficiency, 0.9685143416, 0
8, Knapsack, PreviousEfficiency, 0.9690269838, 0
8, Knapsack, Weight, 3745022372.0000000000, 0
8, Knapsack, Weight, 3739943789.0000000000, 1
8, Knapsack, Weight, 3733277498.0000000000, 2
8, Knapsack, Weight, 3717389855.0000000000, 3
8, Knapsack, Efficiency, 0.9970323292, 0
8, Knapsack, UsedEfficiency, 0.9690269838, 0
8, Knapsack, Time, 0.0000151380, 0
8, Karmarkar-Karp, PreviousEfficiency, 0.8476242030, 0
8, Karmarkar-Karp, Weight, 3728216701.0000000000, 0
8, Karmarkar-Karp, Weight, 3733647269.0000000000, 1
8, Karmarkar-Karp, Weight, 3733665426.0000000000, 2
8, Karmarkar-Karp, Weight, 3740104118.0000000000, 3
8, Karmarkar-Karp, Efficiency, 0.9983434313, 0
8, Karmarkar-Karp, UsedEfficiency, 0.8476242030, 0
8, Karmarkar-Karp, Time, 0.0000539410, 0
8, SFC, PreviousEfficiency, 0.8266816850, 0
8, SFC, Weight, 2869026326.0000000000, 0
8, SFC, Weight, 4516742594.0000000000, 1
8, SFC, Weight, 3795199199.0000000000, 2
8, SFC, Weight, 3754665395.0000000000, 3
8, SFC, Efficiency, 0.8266816850, 0
8, SFC, UsedEfficiency, 0.8266816850, 0
8, SFC, Time, 0.0000210190, 0
8, SFC+Knapsack, PreviousEfficiency, 0.9690269838, 0
8, SFC+Knapsack, Weight, 3745022372.0000000000, 0
8, SFC+Knapsack, Weight, 3739943789.0000000000, 1
8, SFC+Knapsack, Weight, 3733277498.0000000000, 2
8, SFC+Knapsack, Weight, 3717389855.0000000000, 3
8, SFC+Knapsack, Efficiency, 0.9970323292, 0
8, SFC+Knapsack, UsedEfficiency, 0.9690269838, 0
8, SFC+Knapsack, Time, 0.0000187850, 0
8, SFC+Painter, PreviousEfficiency, 0.8702966399, 0
8, SFC+Painter, Weight, 3858581337.0000000000, 0
8, SFC+Painter, Weight, 3795199199.0000000000, 2
8, SFC+Painter, Weight, 3754665395.0000000000, 3
8, SFC+Painter, Weight, 3527187583.0000000000, 1
8, SFC+Painter, Efficiency, 0.9676894310, 0
8, SFC+Painter, UsedEfficiency, 0.8702966399, 0
8, SFC+Painter, Time, 0.0000247560, 0
8, Painter+Knapsack, PreviousEfficiency, 0.9690269838, 0
8, Painter+Knapsack, Weight, 3745022372.0000000000, 0
8, Painter+Knapsack, Weight, 3739943789.0000000000, 1
8, Painter+Knapsack, Weight, 3733277498.0000000000, 2
8, Painter+Knapsack, Weight, 3717389855.0000000000, 3
8, Painter+Knapsack, Efficiency, 0.9970323292, 0
8, Painter+Knapsack, UsedEfficiency, 0.9690269838, 0
8, Painter+Knapsack, Time, 0.0000216910, 0
9, Original, PreviousEfficiency, 0.9822630548, 0
9, Original, Efficiency, 0.9822630548, 0
9, Original, Weight, 3585246494.0000000000, 0
9, Original, Weight, 3545626877.0000000000, 1
9, Original, Weight, 3398405953.0000000000, 2
9, Original, Weight, 3557341370.0000000000, 3
9, Original, UsedEfficiency, 0.9822630548, 0
9, Knapsack, PreviousEfficiency, 0.9648752709, 0
9, Knapsack, Weight, 3530250942.0000000000, 0
9, Knapsack, Weight, 3524073522.0000000000, 1
9, Knapsack, Weight, 3517942765.0000000000, 2
9, Knapsack, Weight, 3514353465.0000000000, 3
9, Knapsack, Efficiency, 0.9975651112, 0
9, Knapsack, UsedEfficiency, 0.9648752709, 0
9, Knapsack, Time, 0.0000152580, 0
9, Karmarkar-Karp, PreviousEfficiency, 0.8483958077, 0
9, Karmarkar-Karp, Weight, 3502666070.0000000000, 0
9, Karmarkar-Karp, Weight, 3523505221.0000000000, 1
9, Karmarkar-Karp, Weight, 3524783375.0000000000, 2
9, Karmarkar-Karp, Weight, 3535666028.0000000000, 3
