0.0543799337,0.0550575396,0.0580604641,0.0433192480,0.0440773741,0.0452072852,0.0808753395,0.0867315470,0.0865871627,0.0689398899,0.0670925133,0.0579171722,0.0289992309,0.0362715423,0.0304411395,0.0256768711,0.0263973618,0.0229099982,0.0062521390,0.0062410669,0.0062764239,0.0053422397,0.0053141009,0.0052416091,0.0062921031,0.0062649597,0.0062322853,0.0052950698,0.0053026945,0.0052850667,0.0052623544,0.0052629449,0.0053080272,0.0046851619,0.0046541415,0.0047093991,0.0052296225,0.0053047241,0.0052046505,0.0046856561,0.0046960442,0.0046595842,0.0052800487,0.0052964725,0.0052292564,0.0046382677,0.0046553667,0.0046437975
1,0,3,1,3,2,2,3,1,0,0,2,3,0,1,2,2,3,0,1,0,3,3,0,1,1,0,3,2,3,1,1,2,3,2,1,0,1,2,3,2,1,2,0,1,0,0,0
0.0546900785,0.0551199716,0.0582893222,0.0436632185,0.0439631300,0.0449469513,0.0829876503,0.0889580167,0.0874592444,0.0695593535,0.0700362614,0.0580163825,0.0301317483,0.0353173100,0.0291290527,0.0244285355,0.0272961673,0.0234070379,0.0062560588,0.0062383112,0.0070233145,0.0059354576,0.0053129376,0.0052390318,0.0063084845,0.0062624599,0.0062420431,0.0052641003,0.0052986944,0.0052857680,0.0052749252,0.0052799696,0.0052879968,0.0046828457,0.0046651713,0.0047119801,0.0052285312,0.0053069642,0.0052025924,0.0046757930,0.0046846472,0.0046486569,0.0052576882,0.0053042166,0.0052362744,0.0046418601,0.0046455466,0.0046373696
1,0,3,1,3,2,2,3,1,0,0,2,3,0,1,2,2,3,0,1,0,3,3,0,1,1,0,3,2,3,1,1,2,3,2,1,0,1,2,3,2,1,2,0,1,0,0,0
0.0540007568,0.0552601073,0.0582994043,0.0437369476,0.0436192656,0.0442888369,0.0854276505,0.0905334258,0.0883355668,0.0701021251,0.0735780207,0.0588567574,0.0320464680,0.0330590541,0.0260150327,0.0227752447,0.0271813358,0.0244575707,0.0062513051,0.0077770753,0.0102455123,0.0075885062,0.0067832876,0.0052774162,0.0062915892,0.0062562458,0.0062511744,0.0052890742,0.0053000563,0.0052960049,0.0052827813,0.0052838771,0.0053014585,0.0046855118,0.0046568791,0.0047237186,0.0052300501,0.0053063125,0.0052149641,0.0046780307,0.0046930820,0.0046577958,0.0052775095,0.0053252611,0.0052460881,0.0046392489,0.0046568679,0.0046458589
1,0,3,1,3,2,2,3,1,0,0,2,3,0,1,2,2,3,0,1,0,3,3,0,1,1,0,3,2,3,1,1,2,3,2,1,0,1,2,3,2,1,2,0,1,0,0,0
0.0539576782,0.0555825035,0.0587549203,0.0439481589,0.0434913042,0.0439483766,0.0888863531,0.0908623191,0.0887262293,0.0702457937,0.0748451366,0.0613747801,0.0336789812,0.0298918290,0.0227945184,0.0207189823,0.0256494209,0.0257503611,0.0062601976,0.0089271925,0.0126072939,0.0086509294,0.0072989588,0.0052527672,0.0062956304,0.0062594650,0.0062440822,0.0052759096,0.0053020302,0.0053000772,0.0052746748,0.0052819034,0.0052937422,0.0046978674,0.0046508352,0.0047275713,0.0052334212,0.0053027393,0.0052048518,0.0046870399,0.0046847793,0.0046601914,0.0052758473,0.0053049509,0.0052436127,0.0046414826,0.0046563936,0.0046447404
1,0,3,1,3,2,2,3,1,0,0,2,3,0,1,2,2,3,0,1,0,3,3,0,1,1,0,3,2,3,1,1,2,3,2,1,0,1,2,3,2,1,2,0,1,0,0,0
0.0541392686,0.0559571711,0.0595973350,0.0446108244,0.0432387457,0.0436240440,0.0931639525,0.0918141159,0.0882379002,0.0701590695,0.0749307980,0.0661294606,0.0343093698,0.0264653442,0.0206160237,0.0189089439,0.0235657128,0.0272232490,0.0083575022,0.0103590790,0.0136102972,0.0092852642,0.0075650428,0.0052425837,0.0062900889,0.0062549316,0.0062308132,0.0052869379,0.0052961362,0.0052902855,0.0052563591,0.0052552547,0.0052871081,0.0046823227,0.0046497185,0.0047119131,0.0052246943,0.0052932002,0.0052086020,0.0046841166,0.0046805669,0.0046469036,0.0052590841,0.0052907752,0.0052270411,0.0046298531,0.0046449397,0.0046311371
1,0,3,1,3,2,2,3,1,0,0,2,3,0,1,2,2,3,0,1,0,3,3,0,1,1,0,3,2,3,1,1,2,3,2,1,0,1,2,3,2,1,2,0,1,0,0,0
