0, Original, Efficiency, 0.3186647986, 0
0, Painter+Knapsack, Weight, 1527731246.0000000000, 4
0, Painter+Knapsack, Weight, 1504912227.0000000000, 5
0, Painter+Knapsack, Weight, 1496359484.0000000000, 6
0, Painter+Knapsack, Weight, 1496283760.0000000000, 7
0, Painter+Knapsack, Efficiency, 0.8502680207
0, Painter+Knapsack, UsedEfficiency, 0.8502680207, 0
0, Painter+Knapsack, Time, 0.0028000960, 0
1, Original, PreviousEfficiency, 0.3184924937, 0
1, Original, Efficiency, 0.3184924937, 0
1, Original, UsedEfficiency, 0.3184924937, 0
1, Knapsack, PreviousEfficiency, 0.9717151628, 0
1, Knapsack, Weight, 0.0000000000, 0
1, Knapsack, Weight, 0.0000000000, 1
1, Knapsack, Weight, 0.0000000000, 2
1, Knapsack, Weight, 0.0000000000, 3
1, Knapsack, Weight, 0.0000000000, 4
1, Knapsack, Weight, 0.0000000000, 5
1, Knapsack, Weight, 0.0000000000, 6
1, Knapsack, Weight, 0.0000000000, 7
1, Knapsack, Efficiency, 0.9721736430
1, Knapsack, UsedEfficiency, 0.9717151628, 0
1, Knapsack, Time, 0.0017145720, 0
1, Karmarkar-Karp, PreviousEfficiency, 0.9716299250, 0
1, Karmarkar-Karp, Weight, 0.0000000000, 1478742041
1, Karmarkar-Karp, Weight, 0.0000000000, 1480297161
1, Karmarkar-Karp, Weight, 0.0000000000, 1480468408
1, Karmarkar-Karp, Weight, 0.0000000000, 1482275595
1, Karmarkar-Karp, Weight, 0.0000000000, 1485744102
1, Karmarkar-Karp, Weight, 0.0000000000, 1499956572
1, Karmarkar-Karp, Weight, 0.0000000000, 1541694384
1, Karmarkar-Karp, Weight, 0.0000000000, 1541770443
1, Karmarkar-Karp, Efficiency, 0.9721736430
1, Karmarkar-Karp, UsedEfficiency, 0.9716299250, 0
1, Karmarkar-Karp, Time, 0.0017396110, 0
1, SFC, PreviousEfficiency, 0.7386215348, 0
1, SFC, Efficiency, 0.7386215348
1, SFC, UsedEfficiency, 0.7386215348, 0
1, SFC, Time, 0.0007112580, 0
1, HilbertSFC, PreviousEfficiency, 0.8021191568, 0
1, HilbertSFC, Weight, 1127385660.0000000000, 0
1, HilbertSFC, Weight, 999997201.0000000000, 1
1, HilbertSFC, Weight, 1750092140.0000000000, 2
1, HilbertSFC, Weight, 1617335349.0000000000, 3
1, HilbertSFC, Weight, 1868635820.0000000000, 4
1, HilbertSFC, Weight, 1541694384.0000000000, 5
1, HilbertSFC, Weight, 1324663067.0000000000, 6
1, HilbertSFC, Weight, 1761145085.0000000000, 7
1, HilbertSFC, Efficiency, 0.8021191568
1, HilbertSFC, UsedEfficiency, 0.8021191568, 0
1, HilbertSFC, Time, 0.0031957620, 0
1, SFC+Knapsack, PreviousEfficiency, 0.8511415532, 0
1, SFC+Knapsack, Efficiency, 0.8518209267
1, SFC+Knapsack, UsedEfficiency, 0.8511415532, 0
1, SFC+Knapsack, Time, 0.0005515790, 0
1, SFC+Painter, PreviousEfficiency, 0.8114321269, 0
1, SFC+Painter, Weight, 0.0000000000, 1847189110
1, SFC+Painter, Weight, 0.0000000000, 1811122105
1, SFC+Painter, Weight, 0.0000000000, 1759605266
1, SFC+Painter, Weight, 0.0000000000, 1662762917
1, SFC+Painter, Weight, 0.0000000000, 1543174944
1, SFC+Painter, Weight, 0.0000000000, 1367318803
1, SFC+Painter, Weight, 0.0000000000, 999997201
1, SFC+Painter, Weight, 0.0000000000, 999778360
1, SFC+Painter, Efficiency, 0.8114321269
1, SFC+Painter, UsedEfficiency, 0.8114321269, 0
1, SFC+Painter, Time, 0.0019522930, 0
1, Hilbert+Painter, PreviousEfficiency, 0.8099164640, 0
1, Hilbert+Painter, Efficiency, 0.8099164640
1, Hilbert+Painter, Efficiency, 0.8099164640, 0
1, Hilbert+Painter, UsedEfficiency, 0.8099164640, 0
1, Hilbert+Painter, Time, 0.0010038650, 0
1, Painter+Knapsack, PreviousEfficiency, 0.8511415532, 0
1, SFC+Painter, Weight, 0.0000000000, 1730662723
1, SFC+Painter, Weight, 0.0000000000, 1670351391
1, SFC+Painter, Efficiency, 0.9949954335
1, Painter+Knapsack, Weight, 1759605266.0000000000, 0
1, Painter+Knapsack, Weight, 1661678511.0000000000, 1
1, Painter+Knapsack, Weight, 1544037709.0000000000, 2
1, Painter+Knapsack, Weight, 999997201.0000000000, 3
1, Painter+Knapsack, Weight, 1527617484.0000000000, 4
1, Painter+Knapsack, Weight, 1504842913.0000000000, 5
1, Painter+Knapsack, Weight, 1496891208.0000000000, 6
1, Painter+Knapsack, Weight, 1496278414.0000000000, 7
1, Painter+Knapsack, Efficiency, 0.8518209267
1, Painter+Knapsack, UsedEfficiency, 0.8511415532, 0
1, Painter+Knapsack, Time, 0.0023139030, 0
2, Original, PreviousEfficiency, 0.3178943502, 0
2, Original, Efficiency, 0.9735981106, 0
2, Original, UsedEfficiency, 0.9735981106, 0
2, Knapsack, PreviousEfficiency, 0.9703069001, 0
2, Knapsack, Weight, 0.0000000000, 0
2, Knapsack, Weight, 0.0000000000, 1
2, Knapsack, Weight, 0.0000000000, 2
2, Knapsack, Weight, 0.0000000000, 3
2, Knapsack, Weight, 0.0000000000, 4
2, Knapsack, Weight, 0.0000000000, 5
2, Knapsack, Weight, 0.0000000000, 6
2, Knapsack, Weight, 0.0000000000, 7
2, Knapsack, Efficiency, 0.9739131037
2, Knapsack, UsedEfficiency, 0.9703069001, 0
2, Knapsack, Time, 0.0016721200, 0
2, Karmarkar-Karp, PreviousEfficiency, 0.9706197669, 0
2, Karmarkar-Karp, Weight, 0.0000000000, 1480106051
2, Karmarkar-Karp, Weight, 0.0000000000, 1480339819
2, Karmarkar-Karp, Weight, 0.0000000000, 1481583781
2, Karmarkar-Karp, Weight, 0.0000000000, 1481802116
2, Karmarkar-Karp, Weight, 0.0000000000, 1490866198
2, Karmarkar-Karp, Weight, 0.0000000000, 1499779964
2, Karmarkar-Karp, Weight, 0.0000000000, 1536155142
2, Karmarkar-Karp, Weight, 0.0000000000, 1538825503
2, Karmarkar-Karp, Efficiency, 0.9739131037
2, Karmarkar-Karp, UsedEfficiency, 0.9706197669, 0
2, Karmarkar-Karp, Time, 0.0016708380, 0
2, SFC, PreviousEfficiency, 0.7371981607, 0
2, SFC, Efficiency, 0.7371981607
2, SFC, UsedEfficiency, 0.7371981607, 0
2, SFC, Time, 0.0007223190, 0
2, HilbertSFC, PreviousEfficiency, 0.8021664641, 0
2, HilbertSFC, Weight, 1127322204.0000000000, 0
2, HilbertSFC, Weight, 1000000001.0000000000, 1
2, HilbertSFC, Weight, 1750036029.0000000000, 2
2, HilbertSFC, Weight, 1617181363.0000000000, 3
2, HilbertSFC, Weight, 1868293414.0000000000, 4
2, HilbertSFC, Weight, 1539323367.0000000000, 5
2, HilbertSFC, Weight, 1333736016.0000000000, 6
2, HilbertSFC, Weight, 1753566180.0000000000, 7
2, HilbertSFC, Efficiency, 0.8021664641
2, HilbertSFC, UsedEfficiency, 0.8021664641, 0
2, HilbertSFC, Time, 0.0032291870, 0
2, SFC+Knapsack, PreviousEfficiency, 0.8544057025, 0
2, SFC+Knapsack, Efficiency, 0.8581228640
2, SFC+Knapsack, UsedEfficiency, 0.8544057025, 0
2, SFC+Knapsack, Time, 0.0005830700, 0
2, SFC+Painter, PreviousEfficiency, 0.8096345988, 0
2, SFC+Painter, Weight, 0.0000000000, 1851060125
2, SFC+Painter, Weight, 0.0000000000, 1810921409
2, SFC+Painter, Weight, 0.0000000000, 1746465902
2, SFC+Painter, Weight, 0.0000000000, 1671043627
2, SFC+Painter, Weight, 0.0000000000, 1543255420
2, SFC+Painter, Weight, 0.0000000000, 1367102169
2, SFC+Painter, Weight, 0.0000000000, 1000000001
2, SFC+Painter, Weight, 0.0000000000, 999609921
2, SFC+Painter, Efficiency, 0.8096345988
2, SFC+Painter, UsedEfficiency, 0.8096345988, 0
2, SFC+Painter, Time, 0.0020610240, 0
2, Hilbert+Painter, PreviousEfficiency, 0.8098784982, 0
2, Hilbert+Painter, Efficiency, 0.8098784982
2, Hilbert+Painter, Efficiency, 0.8098784982, 0
2, Hilbert+Painter, UsedEfficiency, 0.8098784982, 0
2, Hilbert+Painter, Time, 0.0009940460, 0
2, Painter+Knapsack, PreviousEfficiency, 0.8544057025, 0
2, SFC+Painter, Weight, 0.0000000000, 1734097277
2, SFC+Painter, Weight, 0.0000000000, 1665426705
2, SFC+Painter, Efficiency, 0.9943050393
2, Painter+Knapsack, Weight, 1746465902.0000000000, 0
2, Painter+Knapsack, Weight, 1662283180.0000000000, 1
2, Painter+Knapsack, Weight, 1551644918.0000000000, 2
2, Painter+Knapsack, Weight, 1000000001.0000000000, 3
2, Painter+Knapsack, Weight, 1527493929.0000000000, 4
2, Painter+Knapsack, Weight, 1504710989.0000000000, 5
2, Painter+Knapsack, Weight, 1500637386.0000000000, 6
2, Painter+Knapsack, Weight, 1496222269.0000000000, 7
2, Painter+Knapsack, Efficiency, 0.8581228640
2, Painter+Knapsack, UsedEfficiency, 0.8544057025, 0
2, Painter+Knapsack, Time, 0.0023491810, 0
3, Original, PreviousEfficiency, 0.9731950890, 0
3, Original, Efficiency, 0.9731950890, 0
3, Original, UsedEfficiency, 0.9731950890, 0
3, Knapsack, PreviousEfficiency, 0.9677874728, 0
3, Knapsack, Weight, 0.0000000000, 0
3, Knapsack, Weight, 0.0000000000, 1
3, Knapsack, Weight, 0.0000000000, 2
3, Knapsack, Weight, 0.0000000000, 3
3, Knapsack, Weight, 0.0000000000, 4
3, Knapsack, Weight, 0.0000000000, 5
3, Knapsack, Weight, 0.0000000000, 6
3, Knapsack, Weight, 0.0000000000, 7
3, Knapsack, Efficiency, 0.9752303771
3, Knapsack, UsedEfficiency, 0.9677874728, 0
3, Knapsack, Time, 0.0016153910, 0
3, Karmarkar-Karp, PreviousEfficiency, 0.9719392191, 0
3, Karmarkar-Karp, Weight, 0.0000000000, 1480034232
3, Karmarkar-Karp, Weight, 0.0000000000, 1480229735
3, Karmarkar-Karp, Weight, 0.0000000000, 1481272617
3, Karmarkar-Karp, Weight, 0.0000000000, 1486215613
3, Karmarkar-Karp, Weight, 0.0000000000, 1490749439
3, Karmarkar-Karp, Weight, 0.0000000000, 1499678016
3, Karmarkar-Karp, Weight, 0.0000000000, 1533142079
3, Karmarkar-Karp, Weight, 0.0000000000, 1536542626
3, Karmarkar-Karp, Efficiency, 0.9752303771
3, Karmarkar-Karp, UsedEfficiency, 0.9719392191, 0
3, Karmarkar-Karp, Time, 0.0017013870, 0
3, SFC, PreviousEfficiency, 0.7353455493, 0
3, SFC, Efficiency, 0.7353455493
3, SFC, UsedEfficiency, 0.7353455493, 0
3, SFC, Time, 0.0007087130, 0
3, HilbertSFC, PreviousEfficiency, 0.8021880558, 0
3, HilbertSFC, Weight, 1127281286.0000000000, 0
3, HilbertSFC, Weight, 999980870.0000000000, 1
3, HilbertSFC, Weight, 1750025880.0000000000, 2
3, HilbertSFC, Weight, 1617112353.0000000000, 3
3, HilbertSFC, Weight, 1867994710.0000000000, 4
3, HilbertSFC, Weight, 1539756069.0000000000, 5
3, HilbertSFC, Weight, 1347156849.0000000000, 6
3, HilbertSFC, Weight, 1738556340.0000000000, 7
3, HilbertSFC, Efficiency, 0.8021880558
3, HilbertSFC, UsedEfficiency, 0.8021880558, 0
3, HilbertSFC, Time, 0.0030815610, 0
3, SFC+Knapsack, PreviousEfficiency, 0.8586457258, 0
3, SFC+Knapsack, Efficiency, 0.8656090680
3, SFC+Knapsack, UsedEfficiency, 0.8586457258, 0
3, SFC+Knapsack, Time, 0.0005980490, 0
3, SFC+Painter, PreviousEfficiency, 0.8073245844, 0
3, SFC+Painter, Weight, 0.0000000000, 1856109765
3, SFC+Painter, Weight, 0.0000000000, 1810748527
3, SFC+Painter, Weight, 0.0000000000, 1731131408
3, SFC+Painter, Weight, 0.0000000000, 1679486923
3, SFC+Painter, Weight, 0.0000000000, 1543967558
3, SFC+Painter, Weight, 0.0000000000, 1366911033
3, SFC+Painter, Weight, 0.0000000000, 999980870
3, SFC+Painter, Weight, 0.0000000000, 999528273
3, SFC+Painter, Efficiency, 0.8073245844
3, SFC+Painter, UsedEfficiency, 0.8073245844, 0
3, SFC+Painter, Time, 0.0019384660, 0
3, Hilbert+Painter, PreviousEfficiency, 0.8097958571, 0
3, Hilbert+Painter, Efficiency, 0.8097958571
3, Hilbert+Painter, Efficiency, 0.8097958571, 0
3, Hilbert+Painter, UsedEfficiency, 0.8097958571, 0
3, Hilbert+Painter, Time, 0.0009724640, 0
3, Painter+Knapsack, PreviousEfficiency, 0.8586457258, 0
3, SFC+Painter, Weight, 0.0000000000, 1738802030
3, SFC+Painter, Weight, 0.0000000000, 1659127735
3, SFC+Painter, Efficiency, 0.9933976350
3, Painter+Knapsack, Weight, 1731131408.0000000000, 0
3, Painter+Knapsack, Weight, 1667198200.0000000000, 1
3, Painter+Knapsack, Weight, 1555784553.0000000000, 2
3, Painter+Knapsack, Weight, 999980870.0000000000, 3
3, Painter+Knapsack, Weight, 1527349611.0000000000, 4
3, Painter+Knapsack, Weight, 1505611985.0000000000, 5
3, Painter+Knapsack, Weight, 1504619705.0000000000, 6
3, Painter+Knapsack, Weight, 1496188025.0000000000, 7
3, Painter+Knapsack, Efficiency, 0.8656090680
3, Painter+Knapsack, UsedEfficiency, 0.8586457258, 0
3, Painter+Knapsack, Time, 0.0023558150, 0
4, Original, PreviousEfficiency, 0.9731499685, 0
4, Original, Efficiency, 0.9731499685, 0
4, Original, UsedEfficiency, 0.9731499685, 0
4, Knapsack, PreviousEfficiency, 0.9624808971, 0
4, Knapsack, Weight, 0.0000000000, 0
4, Knapsack, Weight, 0.0000000000, 1
4, Knapsack, Weight, 0.0000000000, 2
4, Knapsack, Weight, 0.0000000000, 3
4, Knapsack, Weight, 0.0000000000, 4
4, Knapsack, Weight, 0.0000000000, 5
4, Knapsack, Weight, 0.0000000000, 6
4, Knapsack, Weight, 0.0000000000, 7
4, Knapsack, Efficiency, 0.9754021491
4, Knapsack, UsedEfficiency, 0.9624808971, 0
4, Knapsack, Time, 0.0015798210, 0
4, Karmarkar-Karp, PreviousEfficiency, 0.9626204025, 0
4, Karmarkar-Karp, Weight, 0.0000000000, 1479945074
4, Karmarkar-Karp, Weight, 0.0000000000, 1480135118
4, Karmarkar-Karp, Weight, 0.0000000000, 1482563005
4, Karmarkar-Karp, Weight, 0.0000000000, 1484327400
4, Karmarkar-Karp, Weight, 0.0000000000, 1490689355
4, Karmarkar-Karp, Weight, 0.0000000000, 1499598922
4, Karmarkar-Karp, Weight, 0.0000000000, 1522221482
4, Karmarkar-Karp, Weight, 0.0000000000, 1534491706
4, Karmarkar-Karp, Efficiency, 0.9754021491
4, Karmarkar-Karp, UsedEfficiency, 0.9626204025, 0
4, Karmarkar-Karp, Time, 0.0016932210, 0
4, SFC, PreviousEfficiency, 0.7324777315, 0
4, SFC, Efficiency, 0.7324777315
4, SFC, UsedEfficiency, 0.7324777315, 0
4, SFC, Time, 0.0006984330, 0
4, HilbertSFC, PreviousEfficiency, 0.8013546769, 0
4, HilbertSFC, Weight, 1127297007.0000000000, 0
4, HilbertSFC, Weight, 1000000001.0000000000, 1
4, HilbertSFC, Weight, 1750037896.0000000000, 2
4, HilbertSFC, Weight, 1617061446.0000000000, 3
4, HilbertSFC, Weight, 1867770353.0000000000, 4
4, HilbertSFC, Weight, 1538043011.0000000000, 5
4, HilbertSFC, Weight, 1354773221.0000000000, 6
4, HilbertSFC, Weight, 1718989127.0000000000, 7
4, HilbertSFC, Efficiency, 0.8013546769
4, HilbertSFC, UsedEfficiency, 0.8013546769, 0
4, HilbertSFC, Time, 0.0043087690, 0
4, SFC+Knapsack, PreviousEfficiency, 0.8705990510, 0
4, SFC+Knapsack, Efficiency, 0.8707131908
4, SFC+Knapsack, UsedEfficiency, 0.8705990510, 0
4, SFC+Knapsack, Time, 0.0005838210, 0
4, SFC+Painter, PreviousEfficiency, 0.8038688729, 0
4, SFC+Painter, Weight, 0.0000000000, 1857831596
4, SFC+Painter, Weight, 0.0000000000, 1749986569
4, SFC+Painter, Weight, 0.0000000000, 1725531972
4, SFC+Painter, Weight, 0.0000000000, 1722540432
4, SFC+Painter, Weight, 0.0000000000, 1366741952
4, SFC+Painter, Weight, 0.0000000000, 1354773221
4, SFC+Painter, Weight, 0.0000000000, 1197113177
4, SFC+Painter, Weight, 0.0000000000, 999453143
4, SFC+Painter, Efficiency, 0.8056416475
4, SFC+Painter, UsedEfficiency, 0.8038688729, 0
4, SFC+Painter, Time, 0.0020181400, 0
4, Hilbert+Painter, PreviousEfficiency, 0.8088786951, 0
4, Hilbert+Painter, Efficiency, 0.8088786951
4, Hilbert+Painter, Efficiency, 0.8088786951, 0
4, Hilbert+Painter, UsedEfficiency, 0.8088786951, 0
4, Hilbert+Painter, Time, 0.0009690070, 0
4, Painter+Knapsack, PreviousEfficiency, 0.8705990510, 0
4, SFC+Painter, Weight, 0.0000000000, 1744406374
4, SFC+Painter, Weight, 0.0000000000, 1639631096
4, SFC+Painter, Efficiency, 0.9913256503
4, Painter+Knapsack, Weight, 1718989127.0000000000, 0
4, Painter+Knapsack, Weight, 1660517093.0000000000, 1
4, Painter+Knapsack, Weight, 1555092171.0000000000, 2
4, Painter+Knapsack, Weight, 1000000001.0000000000, 3
4, Painter+Knapsack, Weight, 1527311488.0000000000, 4
4, Painter+Knapsack, Weight, 1508436247.0000000000, 5
4, Painter+Knapsack, Weight, 1507319548.0000000000, 6
4, Painter+Knapsack, Weight, 1496306387.0000000000, 7
4, Painter+Knapsack, Efficiency, 0.8707131908
4, Painter+Knapsack, UsedEfficiency, 0.8705990510, 0
4, Painter+Knapsack, Time, 0.0022595580, 0
5, Original, PreviousEfficiency, 0.9613547067, 0
5, Original, Efficiency, 0.9613547067, 0
5, Original, UsedEfficiency, 0.9613547067, 0
5, Knapsack, PreviousEfficiency, 0.9525973140, 0
5, Knapsack, Weight, 0.0000000000, 0
5, Knapsack, Weight, 0.0000000000, 1
5, Knapsack, Weight, 0.0000000000, 2
5, Knapsack, Weight, 0.0000000000, 3
5, Knapsack, Weight, 0.0000000000, 4
5, Knapsack, Weight, 0.0000000000, 5
5, Knapsack, Weight, 0.0000000000, 6
5, Knapsack, Weight, 0.0000000000, 7
5, Knapsack, Efficiency, 0.9913806026
5, Knapsack, UsedEfficiency, 0.9525973140, 0
5, Knapsack, Time, 0.0031397840, 0
5, Karmarkar-Karp, PreviousEfficiency, 0.9670758833, 0
5, Karmarkar-Karp, Weight, 0.0000000000, 1478390535
5, Karmarkar-Karp, Weight, 0.0000000000, 1480037517
5, Karmarkar-Karp, Weight, 0.0000000000, 1480317263
5, Karmarkar-Karp, Weight, 0.0000000000, 1483863308
5, Karmarkar-Karp, Weight, 0.0000000000, 1484924806
5, Karmarkar-Karp, Weight, 0.0000000000, 1488017226
5, Karmarkar-Karp, Weight, 0.0000000000, 1497575382
5, Karmarkar-Karp, Weight, 0.0000000000, 1499503510
5, Karmarkar-Karp, Efficiency, 0.9913806026
5, Karmarkar-Karp, UsedEfficiency, 0.9670758833, 0
5, Karmarkar-Karp, Time, 0.0037030040, 0
5, SFC, PreviousEfficiency, 0.7252380753, 0
5, SFC, Efficiency, 0.6931199499
5, SFC, UsedEfficiency, 0.7252380753, 0
5, SFC, Time, 0.0007614650, 0
5, HilbertSFC, PreviousEfficiency, 0.7960180155, 0
5, HilbertSFC, Weight, 1127266240.0000000000, 0
5, HilbertSFC, Weight, 999950541.0000000000, 1
5, HilbertSFC, Weight, 1750047577.0000000000, 2
5, HilbertSFC, Weight, 1616983466.0000000000, 3
5, HilbertSFC, Weight, 1867518906.0000000000, 4
5, HilbertSFC, Weight, 1546337354.0000000000, 5
5, HilbertSFC, Weight, 1330400634.0000000000, 6
5, HilbertSFC, Weight, 1654124829.0000000000, 7
5, HilbertSFC, Efficiency, 0.7960180155
5, HilbertSFC, UsedEfficiency, 0.7960180155, 0
5, HilbertSFC, Time, 0.0033386990, 0
5, SFC+Knapsack, PreviousEfficiency, 0.8760988892, 0
5, SFC+Knapsack, Efficiency, 0.8987101017
5, SFC+Knapsack, UsedEfficiency, 0.8760988892, 0
5, SFC+Knapsack, Time, 0.0008282750, 0
5, SFC+Painter, PreviousEfficiency, 0.7956094461, 0
5, SFC+Painter, Weight, 0.0000000000, 1814313874
5, SFC+Painter, Weight, 0.0000000000, 1749999051
5, SFC+Painter, Weight, 0.0000000000, 1725411825
5, SFC+Painter, Weight, 0.0000000000, 1702886801
5, SFC+Painter, Weight, 0.0000000000, 1366568215
5, SFC+Painter, Weight, 0.0000000000, 1330400634
5, SFC+Painter, Weight, 0.0000000000, 1203660852
5, SFC+Painter, Weight, 0.0000000000, 999388295
5, SFC+Painter, Efficiency, 0.8193613656
5, SFC+Painter, UsedEfficiency, 0.7956094461, 0
5, SFC+Painter, Time, 0.0020005260, 0
5, Hilbert+Painter, PreviousEfficiency, 0.8034148266, 0
5, Hilbert+Painter, Efficiency, 0.8034148266
5, Hilbert+Painter, Efficiency, 0.8034148266, 0
5, Hilbert+Painter, UsedEfficiency, 0.8034148266, 0
5, Hilbert+Painter, Time, 0.0009513330, 0
5, Painter+Knapsack, PreviousEfficiency, 0.8760988892, 0
5, SFC+Painter, Weight, 0.0000000000, 1750672647
5, SFC+Painter, Weight, 0.0000000000, 1552022308
5, SFC+Painter, Efficiency, 0.9835707766
5, Painter+Knapsack, Weight, 1654124829.0000000000, 0
5, Painter+Knapsack, Weight, 1632361132.0000000000, 1
5, Painter+Knapsack, Weight, 1560553102.0000000000, 2
5, Painter+Knapsack, Weight, 999950541.0000000000, 3
5, Painter+Knapsack, Weight, 1527175547.0000000000, 4
5, Painter+Knapsack, Weight, 1508438357.0000000000, 5
5, Painter+Knapsack, Weight, 1508416297.0000000000, 6
5, Painter+Knapsack, Weight, 1501609742.0000000000, 7
5, Painter+Knapsack, Efficiency, 0.8987101017
5, Painter+Knapsack, UsedEfficiency, 0.8760988892, 0
5, Painter+Knapsack, Time, 0.0026720370, 0
6, Original, PreviousEfficiency, 0.9587740407, 0
6, Original, Efficiency, 0.9587740407, 0
6, Original, UsedEfficiency, 0.9587740407, 0
6, Knapsack, PreviousEfficiency, 0.9463249612, 0
6, Knapsack, Weight, 0.0000000000, 0
6, Knapsack, Weight, 0.0000000000, 1
6, Knapsack, Weight, 0.0000000000, 2
6, Knapsack, Weight, 0.0000000000, 3
6, Knapsack, Weight, 0.0000000000, 4
6, Knapsack, Weight, 0.0000000000, 5
6, Knapsack, Weight, 0.0000000000, 6
6, Knapsack, Weight, 0.0000000000, 7
6, Knapsack, Efficiency, 0.9896935136
6, Knapsack, UsedEfficiency, 0.9463249612, 0
6, Knapsack, Time, 0.0025932650, 0
6, Karmarkar-Karp, PreviousEfficiency, 0.9709600411, 0
6, Karmarkar-Karp, Weight, 0.0000000000, 1473753512
6, Karmarkar-Karp, Weight, 0.0000000000, 1478335819
6, Karmarkar-Karp, Weight, 0.0000000000, 1479724736
6, Karmarkar-Karp, Weight, 0.0000000000, 1479935768
6, Karmarkar-Karp, Weight, 0.0000000000, 1480003366
6, Karmarkar-Karp, Weight, 0.0000000000, 1483662989
6, Karmarkar-Karp, Weight, 0.0000000000, 1496859941
6, Karmarkar-Karp, Weight, 0.0000000000, 1499415106
6, Karmarkar-Karp, Efficiency, 0.9896935136
6, Karmarkar-Karp, UsedEfficiency, 0.9709600411, 0
6, Karmarkar-Karp, Time, 0.0017072280, 0
6, SFC, PreviousEfficiency, 0.7233062383, 0
6, SFC, Efficiency, 0.6934860113
6, SFC, UsedEfficiency, 0.7233062383, 0
6, SFC, Time, 0.0021319410, 0
6, HilbertSFC, PreviousEfficiency, 0.7947431088, 0
6, HilbertSFC, Weight, 1127229724.0000000000, 0
6, HilbertSFC, Weight, 999941678.0000000000, 1
6, HilbertSFC, Weight, 1750044893.0000000000, 2
6, HilbertSFC, Weight, 1616859743.0000000000, 3
6, HilbertSFC, Weight, 1867221481.0000000000, 4
6, HilbertSFC, Weight, 862552715.0000000000, 5
6, HilbertSFC, Weight, 2013431753.0000000000, 6
6, HilbertSFC, Weight, 1634409250.0000000000, 7
6, HilbertSFC, Efficiency, 0.7370308939
6, HilbertSFC, UsedEfficiency, 0.7947431088, 0
6, HilbertSFC, Time, 0.0034869160, 0
