step,avg_time
1,1.070288009
2,0.888059859
3,0.8269774013
4,0.8177778747
5,0.8016529436
6,0.785469729
7,0.7740182059
8,0.7886617623
9,0.7836685702
10,0.777118118
11,0.7721922079
12,0.768562728
13,0.7678988647
14,0.7652220883
15,0.7631057974
16,0.7614584942
17,0.7617300512
18,0.7602726146
19,0.7590647231
20,0.7581622051
21,0.7587025821
22,0.7577752648
23,0.7569618007
24,0.7563278586
25,0.7568823065
26,0.7561893455
27,0.7555808659
28,0.7551086304
29,0.7556606474
30,0.7550962177
31,0.7545930263
32,0.7542008387
33,0.7546958815
34,0.7542272512
35,0.7538152817
36,0.7534807074
37,0.7539442762
38,0.7535550888
39,0.7531914646
40,0.7529059188
41,0.7533343893
42,0.7529859186
43,0.7526770206
44,0.7524331537
45,0.7528306332
46,0.7525351465
47,0.7522616764
48,0.7520462233
49,0.7524273756
50,0.7521538758
51,0.7519084415
52,0.7517316315
53,0.7520903188
54,0.7518420729
55,0.7516213345
56,0.7514495477
57,0.7517887192
58,0.7515631312
59,0.7513451722
60,0.751174304
61,0.7514955205
62,0.7513092926
63,0.7511217043
64,0.7509776473
65,0.7512989474
66,0.7511134172
67,0.7509337015
68,0.7507947624
69,0.7511006158
70,0.7509340937
71,0.7507785257
72,0.750654511
73,0.7509398982
74,0.7507892662
75,0.7506401467
76,0.7505459611
77,0.7508252683
78,0.7506826153
79,0.7505451219
80,0.7504481091
81,0.7507112019
82,0.7505816962
83,0.7504544784
84,0.7503591454
85,0.7506217125
86,0.7505015144
87,0.7503838743
88,0.7503011652
89,0.7505555315
90,0.7504474363
91,0.7503400423
92,0.7502832629
93,0.7505270456
94,0.7504184932
95,0.7503188831
96,0.7606664637
97,0.7733483211
98,0.7857449791
99,0.7978863364
100,0.847392879
101,0.8447130025
102,0.8409566959
103,0.8372684565
104,0.8338043445
105,0.8302400791
106,0.8267569655
107,0.8233396786
108,0.8201293816
109,0.8168235328
110,0.8135873035
111,0.8104108649
112,0.8074320292
113,0.8043716537
114,0.8013573147
115,0.7983965692
116,0.7956230745
117,0.7927500748
118,0.7899383861
119,0.7871722723
120,0.784586672
121,0.7819015549
122,0.7792699517
123,0.7766823181
124,0.7742625766
125,0.7717432
126,0.7692771148
127,0.7668477111
128,0.764581588
129,0.7622186063
130,0.759900227
131,0.7576191971
132,0.7554964403
133,0.7532702639
134,0.7510874186
135,0.7489365004
136,0.7469329998
137,0.7448349476
138,0.7427788638
139,0.7407510192
140,0.7388659674
141,0.7368899019
142,0.7349484364
143,0.7330312211
144,0.7312527117
145,0.7293824466
146,0.7275440983
147,0.7257284577
148,0.724047978
149,0.7222755475
150,0.7205381481
151,0.7188224309
152,0.7172335593
153,0.7155517872
154,0.7139028814
155,0.7122742661
156,0.7107626433
157,0.7091647473
158,0.7075931768
159,0.7060422249
160,0.7046097707
161,0.7030877276
162,0.7015950532
163,0.7001240708
164,0.6987649123
165,0.6973181748
166,0.6958952552
167,0.6944872833
168,0.6931923892
169,0.6918143827
170,0.690457457
171,0.6891173269
172,0.6878826221
173,0.6865648172
174,0.6852701283
175,0.6839887495
176,0.6828114792
177,0.6815511491
178,0.6823365864
179,0.6811005952
180,0.679971745
181,0.6787569807
182,0.6775603891
183,0.6763764545
184,0.6752961319
185,0.6741307181
186,0.6729839949
187,0.6718491278
188,0.670814663
189,0.6696974076
190,0.6685977693
191,0.6675112499
192,0.6665248682
193,0.6654529727
194,0.6644157895
195,0.6633727084
196,0.6639068503
197,0.6649503261
198,0.6659841351
199,0.6670044368
200,0.6815685345
201,0.6810465757
202,0.6799566475
203,0.6788797254
204,0.6778897249
205,0.6768270714
206,0.6757805164
207,0.6747410145
208,0.6737920007
209,0.6727693675
210,0.6717654051
211,0.6707646243
212,0.6698495281
213,0.668861501
214,0.6678903868
215,0.666928975
216,0.6660494823
217,0.6651000365
218,0.6641673746
219,0.6632399434
220,0.6623916538
221,0.6614742874
222,0.6605731627
223,0.6596785342
224,0.6588620489
225,0.6579771418
226,0.657105428
227,0.6562411318
228,0.6554534502
229,0.65459824
230,0.6537562651
231,0.6529209289
232,0.6521624058
233,0.6513363666
234,0.6505260552
235,0.649720569
236,0.6489883326
237,0.6481915882
238,0.6474042901
239,0.6466263176
240,0.6459207699
241,0.6451494875
242,0.6443904523
243,0.6436345783
244,0.6429509562
245,0.6422068361
246,0.6414700527
247,0.6407413696
248,0.6400795372
249,0.6393570637
250,0.6386450455
251,0.6379368135
252,0.6372978153
253,0.6365967799
254,0.63590499
255,0.635220385
256,0.6346005909
257,0.6339198533
258,0.6332496973
259,0.6325856538
260,0.6319870158
261,0.6313264482
262,0.6306766987
263,0.6300336153
264,0.6294530596
265,0.6288128281
266,0.6281813969
267,0.6275551327
268,0.6269920531
269,0.6263712105
270,0.6257592124
271,0.6251512608
272,0.6246089349
273,0.6240045078
274,0.6234094127
275,0.6228199893
276,0.6222913225
277,0.621704573
278,0.6211266811
279,0.6205528952
280,0.6200400138
281,0.619470921
282,0.6189109032
283,0.6183538737
284,0.617855939
285,0.6173019096
286,0.6167554026
287,0.6162142628
288,0.6157305385
289,0.6151916288
290,0.6146605344
291,0.614131524
292,0.6136607114
293,0.6131347726
294,0.6126162742
295,0.6121025176
296,0.6126281132
297,0.6134923565
298,0.6143502339
299,0.6152034599
300,0.6269004819
301,0.6267339671
302,0.6261859605
303,0.6256408221
304,0.6251518484
305,0.6246109819
306,0.6240775672
307,0.623545629
308,0.6230685357
309,0.6225407464
310,0.6220208966
311,0.6215032433
312,0.6210405659
313,0.6205258201
314,0.620018308
315,0.6195151108
316,0.6190650986
317,0.6185668923
318,0.6180715954
319,0.6175792768
320,0.6171395894
321,0.6166504891
322,0.6161680122
323,0.6156887102
324,0.615259368
325,0.6147814351
326,0.6143120171
327,0.6138442351
328,0.6134287981
329,0.6129637885
330,0.6125039721
331,0.612045904
332,0.6116386184
333,0.6111851833
334,0.6107356581
335,0.6102906151
336,0.6098945425
337,0.6094505076
338,0.6090120156
339,0.6085772519
340,0.6081907206
341,0.6077563646
342,0.6073279869
343,0.6069028434
344,0.6065248177
345,0.6060998683
346,0.6056846314
347,0.6052678225
348,0.6048996949
349,0.6044857604
350,0.6040762632
351,0.603668739
352,0.6033088911
353,0.6029050144
354,0.6025042821
355,0.6021070221
356,0.6017568953
357,0.6013634592
358,0.6009709626
359,0.600581501
360,0.60023997
361,0.5998555885
362,0.5994725442
363,0.5990909808
364,0.5987557474
365,0.5983789779
366,0.5980038244
367,0.5976305279
368,0.5973024719
369,0.5969339252
370,0.5965666345
371,0.5962021912
372,0.5958817773
373,0.5955201625
374,0.5951600379
375,0.5948015183
376,0.5944875422
377,0.5941344421
378,0.5937828435
379,0.5934327619
380,0.5931264303
381,0.5927797266
382,0.5924374621
383,0.5920993264
384,0.5917999151
385,0.5914600065
386,0.5911227588
387,0.5907883598
388,0.5904968884
389,0.5901662414
390,0.5898374239
391,0.5895141337
392,0.5892319845
393,0.5889095481
394,0.5885877295
395,0.5882658924
396,0.5887257898
397,0.5894339591
398,0.5901397985
399,0.590842643
400,0.5985856618
401,0.5985315854
402,0.5981901673
403,0.5978485979
404,0.5975486703
405,0.5972106262
406,0.5968746522
407,0.5965407077
408,0.596248554
409,0.5959170478
410,0.5955874209
411,0.5952597936
412,0.5949739123
413,0.5946491763
414,0.5943262578
415,0.5940055952
416,0.5937240572
417,0.5934065054
418,0.5930892066
419,0.5927735894
420,0.5924978463
421,0.5921858598
422,0.5918746714
423,0.5915650679
424,0.5912949766
425,0.5909874617
426,0.5906823752
427,0.5903795436
428,0.5901151682
429,0.589813546
430,0.5895144536
431,0.5892153935
432,0.5889548927
433,0.588659696
434,0.588366078
435,0.5880741368
436,0.5878185491
437,0.5875301679
438,0.5872425233
439,0.586954397
440,0.5867037337
441,0.5864196098
442,0.5861351745
443,0.5858538253
444,0.5856084969
445,0.5853291828
446,0.5850505265
447,0.5847733237
448,0.5845327345
449,0.5842587
450,0.5839843313
451,0.5837118283
452,0.5834757217
453,0.5832062773
454,0.5829376539
455,0.5826693161
456,0.5824376648
457,0.5821728448
458,0.5819083089
459,0.5816452382
460,0.5814171766
461,0.5811562017
462,0.5808975511
463,0.5806384227
464,0.5804157655
465,0.5801596178
466,0.5799039418
467,0.5796504969
468,0.5794313033
469,0.5791791193
470,0.5789275108
471,0.5786768572
472,0.5784607618
473,0.5782130465
474,0.5779660609
475,0.5777199598
476,0.5775073368
477,0.5772643221
478,0.5770205998
479,0.5767790593
480,0.5765707103
481,0.5763335237
482,0.5760932841
483,0.5758552187
484,0.5756506594
485,0.5754152985
486,0.5751812057
487,0.5749463349
488,0.5747453089
489,0.5745128816
490,0.5742813826
491,0.5740517235
492,0.5738532445
493,0.5736253127
494,0.5733968234
495,0.5731696055
496,0.5735653579
497,0.5741604932
498,0.5747524075
499,0.5753421408
500,0.581725467
501,0.5817129605
502,0.5814728098
503,0.5812333877
504,0.5810276806
505,0.5807904906
506,0.5805539016
507,0.5803193593
508,0.5801153123
509,0.5798817391
510,0.579648531
511,0.5794154116
512,0.5792150023
513,0.578985862
514,0.5787577266
515,0.5785303051
516,0.5783332848
517,0.5781073324
518,0.5778811485
519,0.5776555621
520,0.5774609561
521,0.5772391156
522,0.5770160918
523,0.5767942498
524,0.5766025776
525,0.5763835205
526,0.5761641578
527,0.5759450336
528,0.5757570031
529,0.575542564
530,0.5753267842
531,0.5751113971
532,0.574926956
533,0.5747156194
534,0.5745021485
535,0.5742906854
536,0.5741085272
537,0.5738990573
538,0.5736888456
539,0.5734801089
540,0.5733005208
541,0.5730933062
542,0.5728863699
543,0.5726796019
544,0.5725029282
545,0.5722994528
546,0.5720952883
547,0.57189141
548,0.5717181119
549,0.5715169274
550,0.5713158403
551,0.5711165606
552,0.5709451821
553,0.5707485319
554,0.5705511201
555,0.5703537008
556,0.57018483
557,0.5699903498
558,0.5697945423
559,0.5695998809
560,0.5694350682
561,0.5692430224
562,0.5690504675
563,0.568858263
564,0.5686946054
565,0.5685061708
566,0.5683160408
567,0.5681272164
568,0.5679722274
569,0.567785895
570,0.5675992092
571,0.5674135307
572,0.5672547468
573,0.5670707605
574,0.5668861885
575,0.5667024075
576,0.5665461049
577,0.5663641408
578,0.5661817521
579,0.5660001038
580,0.565846371
581,0.5656673011
582,0.5654871739
583,0.5653079345
584,0.5651562185
585,0.5649797656
586,0.5648021804
587,0.5646248849
588,0.5644759615
589,0.5643013558
590,0.5641258308
591,0.563950832
592,0.563803189
593,0.5636319171
594,0.5634593521
595,0.5632865116
596,0.5636333962
597,0.564144804
598,0.5646540101
599,0.5651627953
600,0.5703665625
601,0.5703758207
602,0.5701944136
603,0.5700128741
604,0.5698584977
605,0.569681798
606,0.5695023102
607,0.5693236429
608,0.5691718067
609,0.5689982501
610,0.5688208651
611,0.5686447237
612,0.5684950464
613,0.5683253603
614,0.5681501191
615,0.5679757308
616,0.5678275633
617,0.5676619241
