step,step_time
1,2.11780059
2,1.457712253
3,1.456824984
4,1.568792326
5,1.464818236
6,1.458270624
7,1.459006539
8,1.526005401
9,1.707936657
10,1.707365731
11,1.671119646
12,1.560162149
13,1.501146461
14,1.506776796
15,1.852005878
16,2.522491716
17,2.243555868
18,1.520263249
19,1.837893603
20,1.591551559
21,1.524804415
22,1.841734993
23,1.525630074
24,1.595270121
25,1.525314823
26,1.525462169
27,1.891056305
28,1.593679149
29,1.525214088
30,1.524988101
31,1.525172928
32,1.953736352
33,1.524549581
34,1.524229
35,1.524104248
36,1.592624787
37,1.525419155
38,1.523226909
39,1.523458457
40,1.592657551
41,1.523307806
42,1.52303151
43,1.522203357
44,1.591555616
45,1.522689869
46,1.521904418
47,1.522967366
48,1.590768793
49,1.52206559
50,2.186108207
51,2.101880075
52,1.590982947
53,1.522166636
54,1.521458413
55,1.521594701
56,1.591118361
57,1.521769068
58,1.521788516
59,1.521572227
60,1.590687666
61,1.521438218
62,1.521348764
63,1.521477263
64,1.591438391
65,1.520976743
66,1.521415023
67,1.521228231
68,1.592424812
69,1.52135687
70,1.520991352
71,1.521660037
72,1.590010655
73,1.52096966
74,1.520993135
75,1.521018435
76,1.590149674
77,1.520960321
78,1.521246557
79,1.521224964
80,1.590798351
81,1.520872542
82,1.521331842
83,1.521810729
84,1.590635386
85,1.522442783
86,1.520857322
87,1.521186149
88,1.590448574
89,1.520767538
90,1.521035928
91,1.520633068
92,1.590993408
93,1.520779381
94,1.521381477
95,1.521253198
96,4.658660811
97,4.851567392
98,4.872778547
99,4.741964071
100,16.20408653
101,1.464693258
102,0.860721414
103,0.858417572
104,0.889636328
105,0.854016276
106,0.858844228
107,0.858642066
108,0.885293226
109,0.856284449
110,0.858497326
111,0.858500712
112,0.884712051
113,0.853500126
114,0.858967676
115,0.861226621
116,0.88475798
117,0.853535865
118,0.858217383
119,0.860179784
120,0.885173565
121,0.853946802
122,0.858150274
123,0.858258463
124,0.884652125
125,0.854381243
126,0.858565378
127,0.859018805
128,0.885024817
129,0.853909299
130,0.859342502
131,0.85830375
132,0.884553614
