step,avg_time
1,1.678074578
2,1.378806057
3,1.278450826
4,1.261573575
5,1.227428154
6,1.202756492
7,1.18511455
8,1.200303945
9,1.213897883
10,1.225530073
11,1.230761229
12,1.224204689
13,1.216500161
14,1.209628124
15,1.228408529
16,1.277930301
17,1.291594088
18,1.282632035
19,1.306057292
20,1.317884872
21,1.309568451
22,1.318415021
23,1.31041195
24,1.317791669
25,1.324443359
26,1.317140264
27,1.310357707
28,1.305671007
29,1.300099954
30,1.294564967
31,1.289401537
32,1.285954896
33,1.281638591
34,1.277272383
35,1.273157437
36,1.270501819
37,1.267046016
38,1.263505277
39,1.260148174
40,1.258084996
41,1.255251464
42,1.252321744
43,1.249521638
44,1.247875558
45,1.245501937
46,1.243054651
47,1.240690033
48,1.23935359
49,1.237360582
50,1.235238591
51,1.233203184
52,1.232138967
53,1.230428082
54,1.228588204
55,1.226817556
56,1.225922519
57,1.224448994
58,1.222835935
59,1.221291049
60,1.220544681
61,1.219246466
62,1.217819007
63,1.216456054
64,1.21584838
65,1.214691362
66,1.213427731
67,1.212192462
68,1.211670345
69,1.21065063
70,1.20951033
71,1.20844391
72,1.207995291
73,1.207065557
74,1.206059014
75,1.205057909
76,1.204693373
77,1.203850312
78,1.202913494
79,1.202010324
80,1.201694316
81,1.200933185
82,1.200077648
83,1.199241535
84,1.198980088
85,1.198297012
86,1.197521126
87,1.196755834
88,1.196549739
89,1.195913696
90,1.195187305
91,1.194494026
92,1.194292454
93,1.193706478
94,1.193054916
95,1.192404641
96,1.215654967
97,1.240680695
98,1.263869209
99,1.286456261
100,1.444657859
101,1.440909494
102,1.4321029
103,1.42352815
104,1.4183793
105,1.410059753
106,1.401876978
107,1.393861802
108,1.386155556
109,1.378416051
110,1.370817171
111,1.363364361
112,1.356232503
113,1.349021195
114,1.341945959
115,1.338341768
116,1.331664796
117,1.324908125
118,1.318280546
119,1.311780264
120,1.305528001
121,1.301982663
122,1.295755745
123,1.28963098
124,1.283759556
125,1.277820079
126,1.27198159
127,1.266238224
128,1.26073499
129,1.255154063
130,1.249672524
131,1.244273418
132,1.23910168
133,1.233853743
134,1.228697868
135,1.223615926
136,1.218748843
137,1.213801933
138,1.208938887
139,1.204143614
140,1.199550362
141,1.194880174
142,1.190289478
143,1.185760205
144,1.181423806
145,1.177008156
146,1.172661699
147,1.168394673
148,1.164293772
149,1.160112356
150,1.158176396
151,1.154104446
152,1.150206958
153,1.146223616
154,1.142301407
155,1.138433541
156,1.134737403
157,1.130957043
158,1.12723336
159,1.123555632
160,1.120046216
161,1.116450066
162,1.112907811
163,1.109405248
164,1.106062984
165,1.102641297
166,1.101332229
167,1.099858572
168,1.096652931
169,1.093366943
170,1.090128168
171,1.086928057
172,1.083876566
173,1.080740617
174,1.077647633
175,1.074589913
176,1.071673957
177,1.068675991
178,1.06571897
179,1.062795507
180,1.060011571
181,1.057145414
182,1.054316502
183,1.051520222
184,1.048855346
185,1.04611259
186,1.043403827
187,1.040727435
188,1.038179076
189,1.035552092
190,1.032957917
191,1.030389575
192,1.027946155
193,1.025425235
194,1.02294563
195,1.020481933
196,1.019920335
197,1.020040901
198,1.02016927
199,1.020288192
200,1.091439462
201,1.089471962
202,1.086764028
203,1.084083942
204,1.081521307
205,1.078885259
206,1.076282407
207,1.073703163
208,1.071239897
209,1.068705901
210,1.066199988
211,1.063716426
212,1.061347487
213,1.058904815
214,1.056490846
215,1.054101956
216,1.051820757
217,1.049469358
218,1.047143454
219,1.044838867
220,1.042640656
221,1.040373184
222,1.038130396
223,1.035907348
224,1.033789106
225,1.03159984
226,1.029435614
227,1.027291228
228,1.025249512
229,1.023135099
230,1.021045832
231,1.018972635
232,1.016999894
233,1.014958761
234,1.012939575
235,1.010937908
236,1.009033073
237,1.007058667
238,1.005107365
239,1.003172668
240,1.001335178
241,0.9994262731
242,0.997538128
243,0.9956645264
244,0.9938849135
245,0.992036501
246,0.9902096973
247,0.9883979727
248,0.9866755688
249,0.9848874826
250,0.9831185584
251,0.9813615214
252,0.9796942911
253,0.9779611443
254,0.9762479461
255,0.9745463961
256,0.972934019
257,0.9712530397
258,0.9695902956
259,0.9679411894
260,0.9663781519
261,0.9647484789
262,0.9631364191
263,0.9615369967
264,0.9600211037
265,0.9584407891
266,0.9568770319
267,0.9553243034
268,0.9538546077
269,0.9523210584
270,0.950802683
271,0.9492954939
272,0.9478704354
273,0.946380106
274,0.944913599
275,0.9434500517
276,0.9420651018
277,0.940619154
278,0.9391886138
279,0.9377663807
280,0.9364242538
281,0.9350179708
282,0.9336256427
283,0.9322439912
284,0.930939922
285,0.929571208
286,0.9282198909
287,0.9268753517
288,0.9256061587
289,0.9242745511
290,0.9229575606
291,0.9216488883
292,0.9204176046
293,0.9191239878
294,0.9178431268
295,0.9165719341
296,0.916550215
297,0.9169783025
298,0.9174006274
299,0.9178237161
300,0.9588461178
301,0.9579646588
302,0.9565896738
303,0.955223581
304,0.953927678
305,0.9525744902
306,0.9512334446
307,0.9499035425
308,0.9486427866
309,0.9473244603
310,0.9460179769
311,0.9447211139
312,0.9434920708
313,0.9422069407
314,0.940934955
315,0.9396691344
316,0.9384720519
317,0.9372183927
318,0.9359774951
319,0.9347435763
320,0.9335777968
321,0.9323558896
322,0.9311470895
323,0.9299469321
324,0.9288123474
325,0.9276196894
326,0.9264389743
327,0.9252638757
328,0.9241549267
329,0.9229900315
330,0.9218365657
331,0.9206908756
332,0.9196090004
333,0.9184712275
334,0.9173449984
335,0.9162283428
336,0.915172698
337,0.9140636352
338,0.9129656932
339,0.9118717195
340,0.9108407667
341,0.9097565459
342,0.90868332
343,0.9076156058
344,0.9066098706
345,0.9055512512
346,0.9045018961
347,0.9034592724
348,0.9024761039
349,0.9014398625
350,0.9004138915
351,0.8993947495
352,0.898434896
353,0.897423955
354,0.8964236286
355,0.8954264502
356,0.8944878989
357,0.8934988305
358,0.8925188363
359,0.8915448091
360,0.8906276056
361,0.8896594604
362,0.8886998356
363,0.8877461588
364,0.8868595813
365,0.8859126771
366,0.884975274
367,0.8840439435
368,0.883168205
369,0.8822417426
370,0.8813234289
371,0.8804106671
372,0.8795537453
373,0.8786465141
374,0.8777488926
375,0.8768550551
376,0.8760163587
377,0.8751291461
378,0.8742488423
379,0.8733751531
380,0.8725548583
381,0.871685617
382,0.8708249992
383,0.8699690485
384,0.8691662825
385,0.8683155463
386,0.8674715112
387,0.8666319998
388,0.8658451408
389,0.8650115919
390,0.8641852252
391,0.863369988
392,0.8625997444
393,0.8617815512
394,0.8609708037
395,0.8601657778
396,0.8602945171
397,0.8607568939
398,0.8612184974
399,0.8616792382
400,0.8953478344
401,0.8948504845
402,0.8939737614
403,0.8931005957
404,0.8922795166
405,0.891412081
406,0.8905533
407,0.8896994261
408,0.8888951612
409,0.8880455842
410,0.8872030038
411,0.8863634822
412,0.8855753339
413,0.8847415844
414,0.8839155044
415,0.8830931637
416,0.8823199529
417,0.8815019491
418,0.8806906286
419,0.8798834353
420,0.8791250845
421,0.8783214917
422,0.8775249737
423,0.8767324356
424,0.8759886519
425,0.8752006005
426,0.8744196146
