0,0,0.1638342940,455835184.0000000000,56
0,1,0.1824997310,455502896.0000000000,4
0,2,0.1124436310,455502896.0000000000,4
0,3,0.1756140070,455104048.0000000000,6
0,4,0.1779277010,455502896.0000000000,7
0,5,0.1783376340,425208368.0000000000,28
0,6,0.1045740340,424809520.0000000000,28
0,7,0.1733094750,424809520.0000000000,30
0,8,0.1816473870,575418928.0000000000,5
0,9,0.1196332940,575943216.0000000000,5
0,10,0.1191713100,575943216.0000000000,6
0,11,0.1180350260,575418928.0000000000,7
0,12,0.1741988510,575943216.0000000000,8
0,13,0.1822013800,537627696.0000000000,29
0,14,0.1108368430,537103408.0000000000,29
0,15,0.1108257920,537103408.0000000000,30
0,16,0.1160426490,575418928.0000000000,8
0,17,0.1750561030,575943216.0000000000,9
0,18,0.1171115910,575943216.0000000000,9
0,19,0.1749806150,575418928.0000000000,11
0,20,0.1171486750,575943216.0000000000,11
0,21,0.1794303690,537627696.0000000000,31
0,22,0.1088703330,537103408.0000000000,31
0,23,0.1745981660,537103408.0000000000,33
0,24,0.1741618900,575418928.0000000000,57
0,25,0.1795173730,575943216.0000000000,10
0,26,0.1218811200,575943216.0000000000,10
0,27,0.1750338010,575418928.0000000000,12
0,28,0.1216893900,575943216.0000000000,12
0,29,0.1778276650,537627696.0000000000,32
0,30,0.1130787700,537103408.0000000000,32
0,31,0.1129169660,537103408.0000000000,33
0,32,0.1494176420,350302768.0000000000,13
0,33,0.0959426200,350592560.0000000000,13
0,34,0.1492477030,350592560.0000000000,14
0,35,0.1521619960,350302768.0000000000,16
0,36,0.0960987270,350592560.0000000000,16
0,37,0.1510350640,327284784.0000000000,26
0,38,0.1564247660,326994992.0000000000,34
0,39,0.1546673440,326994992.0000000000,35
0,40,0.0525979450,72102448.0000000000,14
0,41,0.1102862370,72102448.0000000000,15
0,42,0.0527097420,72102448.0000000000,15
0,43,0.1091809120,72102448.0000000000,58
0,44,0.1118185020,72102448.0000000000,17
0,45,0.0495109240,67341360.0000000000,34
0,46,0.0496554720,67341360.0000000000,35
0,47,0.1150433850,67341360.0000000000,36
0,48,0.0526470920,72102448.0000000000,17
0,49,0.1116315620,72102448.0000000000,18
0,50,0.0527218820,72102448.0000000000,18
0,51,0.0906394740,72102448.0000000000,20
0,52,0.0901015430,72102448.0000000000,21
0,53,0.0498026930,67341360.0000000000,36
0,54,0.1151460820,67341360.0000000000,37
0,55,0.1154891390,67341360.0000000000,38
0,56,0.1107146230,72102448.0000000000,19
0,57,0.0526935910,72102448.0000000000,19
0,58,0.0526078250,72102448.0000000000,20
0,59,0.0526251290,72102448.0000000000,21
0,60,0.0525635780,72102448.0000000000,26
0,61,0.0497011170,67341360.0000000000,37
0,62,0.0498370300,67341360.0000000000,38
0,63,0.1141527520,67341360.0000000000,27
0,64,0.0526844040,72102448.0000000000,27
0,65,0.0906380290,72102448.0000000000,22
0,66,0.0527884960,72102448.0000000000,22
0,67,0.1161002640,72102448.0000000000,24
0,68,0.0526945200,72102448.0000000000,24
0,69,0.1166310210,67341360.0000000000,39
0,70,0.0497712130,67341360.0000000000,39
0,71,0.1079617870,67341360.0000000000,41
0,72,0.1102000160,72102448.0000000000,59
0,73,0.0910673550,72102448.0000000000,23
0,74,0.0526428950,72102448.0000000000,23
0,75,0.1156970020,72102448.0000000000,25
0,76,0.0526683310,72102448.0000000000,25
0,77,0.1073597600,67341360.0000000000,40
0,78,0.0496747260,67341360.0000000000,40
0,79,0.0497616620,67341360.0000000000,41
0,80,0.1093247980,63170096.0000000000,42
0,81,0.0470997260,63170096.0000000000,42
0,82,0.1099600740,63170096.0000000000,44
0,83,0.1108846010,63170096.0000000000,45
0,84,0.1112485850,63170096.0000000000,46
0,85,0.1107478600,58998832.0000000000,52
0,86,0.1084487720,58998832.0000000000,2
0,87,0.1117062940,58998832.0000000000,53
0,88,0.1103752960,63170096.0000000000,43
0,89,0.0470267500,63170096.0000000000,43
0,90,0.0470724320,63170096.0000000000,44
0,91,0.0469809770,63170096.0000000000,45
0,92,0.0470918200,63170096.0000000000,46
0,93,0.0447366400,58998832.0000000000,52
