step,avg_time
1,1.402728114
2,1.155252706
3,1.0723036
4,1.064262837
5,1.035106598
6,1.01398225
7,1.026604743
8,1.017880137
9,1.032195754
10,1.045289698
11,1.051120908
12,1.044976059
13,1.036689278
14,1.056744586
15,1.049222068
16,1.068571123
17,1.082080538
18,1.074763774
19,1.089077134
20,1.1025448
21,1.095388072
22,1.104242915
23,1.11315569
24,1.123074631
25,1.129007048
26,1.122246183
27,1.128145579
28,1.123545618
29,1.117741888
30,1.112234687
31,1.107224255
32,1.103842628
33,1.099250158
34,1.094932921
35,1.10137542
36,1.098519192
37,1.094650676
38,1.090924637
39,1.087356727
40,1.085123641
41,1.081898356
42,1.07880548
43,1.075849463
44,1.07416246
45,1.071502183
46,1.068883883
47,1.06641702
48,1.072377178
49,1.069910844
50,1.067552949
51,1.065262151
52,1.063943289
53,1.061816704
54,1.059756209
55,1.057771139
56,1.056684636
57,1.054863291
58,1.053075341
59,1.051332978
60,1.05042851
61,1.048803135
62,1.047221906
63,1.045713116
64,1.044951574
65,1.043499137
66,1.042080823
67,1.040711633
68,1.040076059
69,1.038774892
70,1.037537172
71,1.036316251
72,1.035774844
73,1.034602089
74,1.033492362
75,1.032389017
76,1.031950749
77,1.03089195
78,1.029875032
79,1.028868684
80,1.02846937
81,1.027524257
82,1.026582105
83,1.025661109
84,1.025313688
85,1.024430231
86,1.023565418
87,1.022717442
88,1.022433546
89,1.021649701
90,1.020877036
91,1.02011249
92,1.019856984
93,1.019111032
94,1.018379923
95,1.017674253
96,1.038881208
97,1.061388505
98,1.084783076
99,1.105334143
100,1.263029048
101,1.260467884
102,1.25303686
103,1.248747534
104,1.241705969
105,1.237592556
106,1.230643897
107,1.223809873
108,1.217278046
109,1.21069984
110,1.204252097
111,1.19793266
112,1.191836233
113,1.185671407
114,1.179652837
115,1.173717805
116,1.168037171
117,1.165191958
118,1.159534136
119,1.153967003
120,1.14863969
121,1.143272515
122,1.137994829
123,1.132784906
124,1.127819215
125,1.122760337
126,1.117806103
127,1.112918286
128,1.108248252
129,1.103495526
130,1.098836008
131,1.096806713
132,1.092396317
133,1.087906643
134,1.083498546
135,1.079155269
136,1.075008837
137,1.070774505
138,1.066618776
139,1.062523973
140,1.058613277
141,1.054616851
142,1.052932122
143,1.049045923
144,1.045335455
145,1.041541055
146,1.037812642
147,1.034134582
148,1.030650943
149,1.027054472
150,1.02352481
151,1.020041989
152,1.016718595
153,1.013315128
154,1.009964366
155,1.006655604
156,1.003509498
157,1.000271664
158,0.9970884636
159,0.9939433518
160,0.9909511577
161,0.987869988
162,0.9848396788
163,0.9818485657
164,0.9790033619
165,0.9760694641
166,0.9731840351
167,0.9703357228
168,0.9676266525
169,0.9648318255
170,0.962080948
171,0.9593622505
172,0.9567796611
173,0.9541125725
174,0.9514863715
175,0.9488915543
176,0.9464252587
177,0.9438751237
178,0.9413645261
179,0.938891819
180,0.9365542445
181,0.934113927
182,0.9317118602
183,0.9293357109
184,0.9270821871
185,0.9247451745
186,0.9224487671
187,0.9201744076
188,0.9180191719
189,0.915782136
190,0.9135785379
191,0.9113977637
192,0.9093315563
193,0.9071862555
194,0.9050738675
195,0.9029816287
196,0.9025785722
197,0.9028268249
198,0.9030713645
199,0.9033146231
200,0.978830601
201,0.977168561
202,0.9747929631
203,0.972442122
204,0.9702022429
205,0.9678852675
206,0.9656024214
207,0.9633423015
208,0.9611890783
209,0.9589637456
210,0.9567670933
211,0.9545914699
212,0.9525186307
213,0.9503730922
214,0.9482563509
215,0.9461600719
216,0.9441647402
217,0.9420961809
218,0.9400560688
219,0.9380346821
220,0.9361116427
221,0.9341185717
222,0.9321523859
223,0.930203832
224,0.9283510955
225,0.9264276929
226,0.9245305766
227,0.9226499241
228,0.9208655744
229,0.9190080361
230,0.917176207
231,0.9153604462
232,0.913636831
233,0.9118437693
234,0.9100733483
235,0.9083198309
236,0.9066559995
237,0.9049204434
238,0.9032101714
239,0.9015140351
240,0.899905957
241,0.8982278792
242,0.8965741303
243,0.8949320738
244,0.8933811731
245,0.8917564838
246,0.8901553676
247,0.8885682323
248,0.8870635092
249,0.8854916622
250,0.8839403848
251,0.8824051466
252,0.8809499688
253,0.8794270968
254,0.8779262695
255,0.8764355941
256,0.87502753
257,0.8735523812
258,0.8720965026
259,0.8706506574
260,0.8692860988
261,0.8678550769
262,0.8664436571
263,0.8650419229
264,0.8637193277
265,0.8623308234
266,0.8609621141
267,0.859602913
268,0.858320056
269,0.856970965
270,0.8556411917
271,0.8543216075
272,0.8530779499
273,0.8517691646
274,0.85047799
275,0.8491979642
276,0.8479901885
277,0.8467194086
278,0.8454648022
279,0.8442206456
280,0.8430489526
281,0.8418152065
282,0.8405973359
283,0.8393879083
284,0.8382501435
285,0.8370484088
286,0.8358625911
287,0.8346860617
288,0.833579631
289,0.8324124861
290,0.831259065
291,0.830114168
292,0.8290405708
293,0.8279042744
294,0.8267823958
295,0.8256706115
296,0.8256760102
297,0.826104279
298,0.8265300644
299,0.8269542634
300,0.8694573005
301,0.8687028253
302,0.8674767971
303,0.8662594119
304,0.8651082505
305,0.8638997018
306,0.8627086747
307,0.8615225305
308,0.8604013643
309,0.8592221521
310,0.858057799
311,0.8569006276
312,0.8558109292
313,0.8546627729
314,0.853529283
315,0.8524027378
316,0.8513394876
317,0.8502203864
318,0.8491158386
319,0.8480172107
320,0.8469824634
321,0.8458909367
322,0.8448119116
323,0.8437404046
324,0.8427310132
325,0.8416658201
326,0.8406137997
327,0.8395809304
328,0.8385991938
329,0.8375583022
330,0.836531509
331,0.8355121566
332,0.8345546448
333,0.833538558
334,0.8325387629
335,0.8315427888
336,0.830606467
337,0.8296159763
338,0.8286379775
339,0.8276651825
340,0.826753527
341,0.8257857239
342,0.8248340275
343,0.8238837215
344,0.822991711
345,0.8220460823
346,0.8211115806
347,0.8201830588
348,0.8193111814
349,0.8183882299
350,0.8174768024
351,0.8165698452
352,0.8157190467
353,0.8148152566
354,0.8139229504
355,0.813037539
356,0.8122065799
357,0.8113228053
358,0.810449578
359,0.8095830274
360,0.8087718543
361,0.8079090695
362,0.8070555064
363,0.8062079718
364,0.8054129112
365,0.804567147
366,0.8037327016
367,0.8029026682
368,0.8021254032
369,0.8012987289
370,0.8004824529
371,0.799670199
372,0.7989111286
373,0.7981018435
374,0.7973036799
375,0.7965084413
376,0.7957648944
377,0.7949723545
378,0.7941904758
379,0.7934118549
380,0.7926865735
381,0.7919110968
382,0.7911445044
383,0.790383205
384,0.7896725672
385,0.78891318
386,0.7881640987
387,0.7874180176
388,0.7867215965
389,0.7859775844
390,0.7852421226
391,0.7845111218
392,0.7838290428
393,0.7830992684
394,0.7823795449
395,0.7816631331
396,0.7817764229
397,0.7822104045
398,0.782646051
399,0.783083007
400,0.8148826062
401,0.8144622721
402,0.8136790808
403,0.8128991719
404,0.8121676933
405,0.8113900841
406,0.8106223289
407,0.8098592334
408,0.8091425088
409,0.8083799973
410,0.8076274382
411,0.8068782642
412,0.8061757201
413,0.805428301
414,0.8046903563
415,0.8039554616
416,0.8032681954
417,0.802535377
418,0.8018132252
419,0.801091665
420,0.8004174288
421,0.7996984855
422,0.7989875351
423,0.7982797141
424,0.797617785
425,0.7969133538
426,0.7962160218
427,0.7955227031
428,0.7948733574
429,0.7941815732
430,0.7934974445
431,0.792817197
432,0.7921813164
433,0.7915023319
434,0.7908294487
435,0.7901603998
436,0.7895364212
437,0.7888690886
438,0.7882090957
439,0.7875534235
440,0.7869423062
441,0.7862864291
442,0.7856387865
443,0.7849936594
444,0.7843907648
445,0.7837467695
446,0.7831108276
447,0.782477818
448,0.7818869762
449,0.7812538894
450,0.7806288327
451,0.7800064486
452,0.7794261457
453,0.7788047298
454,0.7781911399
455,0.777579149
456,0.7770095638
457,0.7763986773
458,0.7757955033
459,0.7751954677
460,0.7746366352
461,0.7740364237
462,0.7734431575
463,0.7728523813
464,0.7723040173
465,0.771713677
466,0.7711308219
467,0.7705508753
468,0.7700110718
469,0.7694312485
470,0.7688585635
471,0.7682875495
472,0.7677569016
473,0.7671864978
474,0.7666235504
475,0.7660620054
476,0.7655411457
477,0.7649799463
478,0.764425711
479,0.7638737973
480,0.7633620515
481,0.7628101021
482,0.7622652989
483,0.7617223782
