step,step_time
1,9.387571686
2,6.606873786
3,6.630531326
4,6.764739123
5,6.949450142
6,6.655083908
7,6.628061455
8,6.736298541
9,7.044363963
10,6.782739732
11,6.800377701
12,6.88919303
13,7.367817719
14,7.228588281
15,7.245532237
16,7.104676722
17,7.653178934
18,6.977436702
19,6.988232759
20,7.052002956
21,7.447003059
22,7.104605598
23,7.001084663
24,7.214822112
25,7.351023942
26,7.030847594
27,7.00484265
28,7.081548315
29,7.34057381
30,7.003968097
31,7.011040917
32,7.07069602
33,7.348997724
34,7.002554541
35,6.98370772
36,7.052725111
37,7.343104825
38,6.985465648
39,6.994480375
40,7.048741882
41,7.340573025
42,7.00206763
43,7.011010683
44,7.06624745
45,7.333803575
46,6.997147485
47,6.993816117
48,7.060171737
49,7.349825372
50,10.05438621
51,9.753269982
52,7.05059959
53,7.333142407
54,6.992752235
55,7.011426746
56,7.077521912
57,7.332279978
58,7.002488628
59,6.997487389
60,7.064991225
61,7.327326965
62,7.002358667
63,6.999780578
64,7.047416162
65,7.339865105
66,6.993712622
67,7.002379788
68,7.052957427
69,7.328548282
70,6.99824213
71,7.007569621
72,7.059083683
73,7.333577738
74,7.00210693
75,6.994075596
76,7.058196286
77,7.322522903
78,6.97767275
79,7.015151036
80,7.066679787
81,7.335241034
82,7.012635015
83,6.978930312
84,7.047883895
85,7.32646565
86,7.114439646
87,7.003442172
88,7.063032013
89,7.338253974
90,7.006773885
91,6.989216446
92,7.036510377
93,7.3448912
94,6.982684784
95,6.998082414
96,15.32263919
97,17.48201181
98,17.74920805
99,17.48559388
100,26.08983556
101,4.328068668
102,3.490573999
103,3.246893838
104,3.711299745
105,3.23847765
106,3.234006277
107,3.231958835
108,3.391169194
109,3.405430275
110,3.429911846
111,3.232312859
112,3.398397835
113,3.254786754
114,3.234208387
115,3.233377921
116,3.39014068
117,3.243041676
118,3.236196037
119,3.241330994
120,3.399538338
121,3.246425695
122,3.237698304
123,3.232712564
124,3.389865077
125,3.242749099
126,3.232671445
127,3.238965325
128,3.396014929
129,3.241617729
130,3.240921332
131,3.23274607
132,3.390127885
133,3.241994418
134,3.240318725
135,3.23729896
136,3.398244462
137,3.242524881
138,3.230911304
139,3.236947998
140,3.391385367
141,3.244545742
142,3.237278848
143,3.233665805
144,3.397529498
145,3.242378137
146,3.236528406
147,3.23724856
148,3.391125504
149,3.244124497
150,4.452650028
151,4.140617818
152,3.38892207
153,3.243336542
154,3.234331574
155,3.237167359
156,3.398471464
157,3.24370777
158,3.23800414
159,3.234601424
160,3.398111248
161,3.241380174
162,3.235646688
163,3.243417057
164,3.404711733
165,3.23962102
166,3.237465047
167,3.234069274
168,3.392233581
169,3.244817307
170,3.240367204
171,3.232843371
172,3.392614638
173,3.249734505
174,3.234207525
175,3.230681939
176,3.400040004
177,3.247017938
178,3.235933443
179,3.243864805
180,3.39999095
181,3.246513913
182,3.235826947
183,3.240192185
184,3.387573474
185,3.246248488
186,3.230717476
187,3.236358515
188,3.400703839
189,3.23918151
190,3.242877032
191,3.245891327
192,3.391206536
193,3.246607092
194,3.243301648
195,3.237975096
196,5.539479611
197,6.282868917
198,6.287982034
199,6.276362462
200,21.88560971
201,4.142477344
202,3.239752045
203,3.238864117
204,3.394722898
205,3.243068082
206,3.231761055
207,3.236152297
208,3.396810786
209,3.246068487
210,3.235453253
211,3.236185873
212,3.396663501
213,3.248026629
214,3.238544589
215,3.238517897
216,3.40106743
217,3.418188848
218,3.241015356
219,3.237119875
220,3.408464815
221,3.247987701
222,3.236095432
223,3.236335087
224,3.400165186
225,3.244099721
226,3.249659163
227,3.239477343
228,3.394424635
229,3.247771719
230,3.247531124
231,3.244876564
232,3.405098568
233,3.245256079
234,3.237820806
235,3.441544501
236,3.401938169
237,3.248511902
238,3.239824094
239,3.239984003
240,3.396600697
241,3.247356625
242,3.247765006
243,3.235679752
244,3.397779401
245,3.425040541
246,3.241858429
247,3.240506341
