0.0674853423,0.0650620548,0.0652582073,0.0520431476,0.0583052474,0.0546261950,0.0692317412,0.0702777744,0.0696524378,0.0537331003,0.0535862018,0.0538403836,0.0276977169,0.0278095110,0.0280192347,0.0224685582,0.0224833782,0.0225198931,0.0063775464,0.0063410550,0.0063781277,0.0053309980,0.0053325431,0.0054199198,0.0064575022,0.0063253642,0.0063008829,0.0053134566,0.0053725018,0.0053440796,0.0053502249,0.0053676073,0.0052368618,0.0046969831,0.0046732793,0.0047339100,0.0053712648,0.0052943325,0.0052924786,0.0047829964,0.0047365721,0.0047292687,0.0053206611,0.0052799067,0.0053229853,0.0046657848,0.0047103384,0.0047083823
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0677479014,0.0643142344,0.0651544131,0.0507971125,0.0585352027,0.0558302277,0.0686737810,0.0699736308,0.0691726916,0.0535804599,0.0535544915,0.0529876775,0.0276905189,0.0278632401,0.0280040582,0.0225771307,0.0225275888,0.0224986900,0.0063866412,0.0063308403,0.0063622097,0.0053537309,0.0053469147,0.0054356705,0.0064497966,0.0063304655,0.0062950911,0.0053159426,0.0053783331,0.0053484418,0.0053529814,0.0053822965,0.0052521515,0.0047111419,0.0046855858,0.0047300166,0.0053704063,0.0053174393,0.0052818106,0.0047842236,0.0047535816,0.0047305738,0.0053055203,0.0052771766,0.0053187018,0.0046745848,0.0047250359,0.0047156123
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0673355525,0.0642895367,0.0654832100,0.0508374037,0.0598218227,0.0553887642,0.0693913711,0.0698097102,0.0693736296,0.0533326012,0.0532914162,0.0530953787,0.0275473249,0.0282352919,0.0279428761,0.0225853005,0.0225355948,0.0224716413,0.0063756929,0.0063356143,0.0063878777,0.0053459032,0.0053526017,0.0054351887,0.0064540471,0.0063400444,0.0063023796,0.0053200130,0.0053805935,0.0053323832,0.0053422986,0.0053673259,0.0052512252,0.0046966388,0.0046836150,0.0047334849,0.0053651936,0.0052928511,0.0053024123,0.0047785862,0.0047371512,0.0047103745,0.0053206621,0.0052762719,0.0053306909,0.0046829239,0.0047136389,0.0047164099
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0670582745,0.0637387017,0.0614873474,0.0499700882,0.0603861062,0.0558977163,0.0693049066,0.0701412374,0.0730883501,0.0539020153,0.0534734849,0.0532106631,0.0277387474,0.0279410966,0.0280246172,0.0225641110,0.0225272762,0.0224858136,0.0063833936,0.0063511444,0.0063758279,0.0053339254,0.0053541044,0.0054510653,0.0064360800,0.0063368937,0.0063111278,0.0053207178,0.0053955289,0.0053516649,0.0053450735,0.0053647548,0.0052466011,0.0046972849,0.0047032306,0.0047401672,0.0053721203,0.0053027447,0.0052942068,0.0047796056,0.0047538864,0.0047210464,0.0053265018,0.0052626574,0.0052987523,0.0046723079,0.0047285598,0.0047256210
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0663341944,0.0626823855,0.0571870870,0.0481982505,0.0614499555,0.0554806358,0.0696551032,0.0710106502,0.0772855682,0.0563578139,0.0538545988,0.0532826712,0.0274695655,0.0278083546,0.0280140255,0.0225075495,0.0225632444,0.0224917136,0.0063725800,0.0063378944,0.0063747210,0.0053505983,0.0053705729,0.0054315078,0.0064372779,0.0063288772,0.0063014852,0.0053223283,0.0053760505,0.0053386943,0.0053356967,0.0053747403,0.0052457468,0.0047188197,0.0046992257,0.0047331883,0.0053753188,0.0053211758,0.0052963104,0.0047904169,0.0047413625,0.0047201445,0.0053195985,0.0052692643,0.0053276900,0.0046752770,0.0047318660,0.0047371453
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0654908640,0.0600900521,0.0545030154,0.0455795393,0.0616380810,0.0561697318,0.0691706050,0.0743778605,0.0794113692,0.0585498340,0.0534528836,0.0528790780,0.0275653743,0.0277518403,0.0280728285,0.0225131929,0.0223772799,0.0224225870,0.0063635282,0.0063366122,0.0063676496,0.0053366565,0.0053337474,0.0054355381,0.0064419001,0.0063321583,0.0063039399,0.0053071132,0.0053667022,0.0053350106,0.0053327398,0.0053838242,0.0052428092,0.0047072428,0.0046843158,0.0047333754,0.0053647453,0.0053052381,0.0052965518,0.0047832845,0.0047563327,0.0047149817,0.0053117847,0.0052782068,0.0053147836,0.0046803975,0.0047136821,0.0047072690
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0657020067,0.0580048054,0.0543311515,0.0440653101,0.0613899275,0.0573135172,0.0692622573,0.0760796544,0.0802477675,0.0600256371,0.0538392379,0.0534113571,0.0275850971,0.0278911591,0.0280958161,0.0224554956,0.0224226892,0.0224343233,0.0063732418,0.0063299409,0.0063665225,0.0053387898,0.0053303757,0.0054304338,0.0064480870,0.0063267219,0.0063041978,0.0053169193,0.0053678970,0.0053378103,0.0053453484,0.0053692713,0.0052357662,0.0046997085,0.0046719625,0.0047247898,0.0053677384,0.0052925094,0.0052890408,0.0047889370,0.0047493285,0.0047086547,0.0053036062,0.0052868207,0.0053364406,0.0046757699,0.0047190192,0.0047110157
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0650856807,0.0566561063,0.0538733069,0.0437149197,0.0587499871,0.0590240652,0.0697601230,0.0778620322,0.0810928385,0.0604850525,0.0543006727,0.0532883668,0.0275688410,0.0278952065,0.0281152675,0.0225311333,0.0225179278,0.0224713373,0.0063697351,0.0063461363,0.0063982566,0.0053432282,0.0053435124,0.0054330184,0.0064681789,0.0063309494,0.0063171910,0.0053144607,0.0053700375,0.0053261710,0.0053285591,0.0053802889,0.0052410772,0.0047060004,0.0046842143,0.0047515151,0.0053781793,0.0052998952,0.0053094588,0.0047912546,0.0047688118,0.0047213452,0.0053314459,0.0052851770,0.0053163415,0.0046719720,0.0047228966,0.0047070773
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0649419711,0.0561057447,0.0537488563,0.0434153029,0.0565233874,0.0583605485,0.0698273499,0.0790080321,0.0815034342,0.0610559907,0.0552922663,0.0534906299,0.0276536869,0.0277229123,0.0281515021,0.0224723182,0.0226353156,0.0224759502,0.0063631274,0.0063478026,0.0063732276,0.0053313256,0.0053435771,0.0054444619,0.0064516715,0.0063263637,0.0063133562,0.0053166259,0.0053836640,0.0053498109,0.0053401601,0.0053762637,0.0052502874,0.0046901457,0.0046798225,0.0047420762,0.0053782053,0.0052936206,0.0053030971,0.0048022132,0.0047505243,0.0047329764,0.0053193605,0.0052742003,0.0053257242,0.0046875853,0.0047173635,0.0047177861
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0647274704,0.0552582975,0.0539052713,0.0430990365,0.0562953768,0.0565590024,0.0703596433,0.0801730987,0.0822032312,0.0617043467,0.0562855459,0.0535847379,0.0277107998,0.0280232890,0.0280571050,0.0224312416,0.0225447195,0.0225441921,0.0063929859,0.0063329601,0.0063644828,0.0053519645,0.0053705107,0.0054259411,0.0064638247,0.0063387947,0.0062968824,0.0053246785,0.0053796168,0.0053358042,0.0053561447,0.0053807494,0.0052566216,0.0047211065,0.0046968965,0.0047416343,0.0053668435,0.0053163238,0.0053007525,0.0047937213,0.0047589507,0.0047187411,0.0053195656,0.0052898830,0.0053274825,0.0046943152,0.0047323114,0.0047287544
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0641775729,0.0548701572,0.0542754328,0.0428563595,0.0540092463,0.0538429822,0.0712696648,0.0809183340,0.0824355884,0.0614489370,0.0567056606,0.0534325017,0.0274857952,0.0279830747,0.0280745341,0.0224153930,0.0224766455,0.0225141488,0.0063666137,0.0063322285,0.0063747287,0.0053326041,0.0053545323,0.0054400394,0.0064527155,0.0063271693,0.0063033757,0.0053019049,0.0053777350,0.0053383365,0.0053292827,0.0053702202,0.0052384320,0.0047066611,0.0046864804,0.0047323118,0.0053746928,0.0052984227,0.0053031765,0.0048028244,0.0047523045,0.0047226851,0.0053147109,0.0052739217,0.0053309937,0.0046633581,0.0047151849,0.0047187400
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
0.0626237594,0.0546566602,0.0543507253,0.0432512208,0.0523259858,0.0523442410,0.0727532931,0.0812286761,0.0836377160,0.0622431923,0.0577560241,0.0529119409,0.0275949206,0.0278738609,0.0280936273,0.0225050946,0.0225348643,0.0225395200,0.0063607170,0.0063313214,0.0063777641,0.0053333332,0.0053335060,0.0054319055,0.0064473203,0.0063245884,0.0062881401,0.0053175594,0.0053735793,0.0053426239,0.0053329811,0.0053608995,0.0052437282,0.0047017238,0.0046796829,0.0047321878,0.0053693215,0.0053107285,0.0052942258,0.0047675583,0.0047485915,0.0047168929,0.0053129488,0.0052775308,0.0052959833,0.0046704576,0.0047186022,0.0047164727
7,0,6,4,1,4,3,5,2,1,6,7,2,0,5,3,3,0,2,5,5,3,0,1,4,2,5,2,1,1,2,6,2,3,0,5,7,3,5,6,4,7,5,4,4,2,1,0
