0.1047497260,nan,0.0000000000,130375248.0000000000,1841594.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,7.0000000000,0.0332514320,nan,0.0000000000,48655904.0000000000,454610.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079969690,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0080095720,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,137715184,1942058,262656,0,512,1536,0,4,0,-9223372036854775808,0,48656672,453893,262656,0,1536,1536,0,6,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,2,0,-9223372036854775808,0,19560496,0
0.1046518770,nan,0.0000000000,129978176.0000000000,1829043.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,7.0000000000,0.0332702300,nan,0.0000000000,48660656.0000000000,454650.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079697290,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0080189990,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,136946992,1957869,262656,0,512,1536,0,4,0,-9223372036854775808,0,48658384,453770,262656,0,1536,1536,0,6,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,2,0,-9223372036854775808,0,19560496,0
0.1035653710,nan,0.0000000000,129614448.0000000000,1791298.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,7.0000000000,0.0333150980,nan,0.0000000000,48659824.0000000000,454578.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079693080,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0080118370,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,134799344,1980921,262656,0,512,1536,0,4,0,-9223372036854775808,0,48654640,453698,262656,0,1536,1536,0,6,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,2,0,-9223372036854775808,0,19560496,0
0.1038868120,nan,0.0000000000,129229840.0000000000,1772136.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,7.0000000000,0.0333305860,nan,0.0000000000,48659408.0000000000,454532.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079997890,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0080047930,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,133816928,1996849,262656,0,512,1536,0,4,0,-9223372036854775808,0,48652416,453564,262656,0,1536,1536,0,6,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,2,0,-9223372036854775808,0,19560496,0
0.1030497530,nan,0.0000000000,122245136.0000000000,1731781.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,7.0000000000,0.0332541360,nan,0.0000000000,48664720.0000000000,454510.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079707440,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0080259340,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,131673632,2028229,262656,0,512,1536,0,4,0,-9223372036854775808,0,48650912,453489,262656,0,1536,1536,0,6,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,2,0,-9223372036854775808,0,19560496,0
0.1030094990,nan,0.0000000000,116890624.0000000000,1674851.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0337657970,nan,0.0000000000,48665984.0000000000,454465.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079916050,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079561430,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,128543648,2041513,262656,0,512,1536,0,3,0,-9223372036854775808,0,48647840,453364,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.1030776580,nan,0.0000000000,116026528.0000000000,1639188.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332859480,nan,0.0000000000,48664672.0000000000,454489.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079975260,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079712630,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
